index,attraction,location,blurb,url,description,tags
0,Sarez Lake,"Rushon, Tajikistan",The largest dam in the world and the site of a potential disaster.,https://www.atlasobscura.com/places/sarez-lake,"Sarez Lake is a mountain lake deep in the inaccessible Pamir Mountains of Central Tajikistan. The lake was created in 1911, when an earthquake, estimated at 7.0 at the Richter Scale, and a following landslide of 2.2 million cubic meters, created a huge natural barrier known as the Usoi Dam. At a height of 567 meters, it is the largest dam in the world, either natural or man-made. Thanks to its extremely remote location, it took more than a month before local authorities became aware of the creation of this huge dam, which successively allowed the valley to be flooded by constant rain and meltwater. It wasn’t long before the entire unpopulated valley was flooded, and created a lake with a volume of more than 16 cubic kilometers. But this lake is a constant source of worries to the Tajik government, since, given its location in one of the most earthquake-prone regions in the world, it seems highly likely that a future earthquake could destroy the dam and release a catastrophic flash flood. If this flood occurred, the entire content of the lake would be pressed through the narrow valleys of Tajikistan, destroying everything in its way, endangering more than five million people. It could also affect the neighboring countries Afghanistan, Uzbekistan and Turkmenistan. Another constant threat is that filtration water apparently created a number of cavities inside the dam, which might destabilize the entire dam wall. But the largest threat is a partially detached rock mass of three cubic kilometers at the edge of the lake, which, if it fell into the lake, it could put too much additional pressure on the dam, and might result in its collapse. In 2004, a monitoring system has been put in place on Sarez Lake and valleys, that would be affected by the destruction of Sarez Lake, received an early-warning system.",
1,Wall of Great Tajik Writers,"Dushanbe, Tajikistan",A building facade covered with the statues of 11 giants of Tajik literature.,https://www.atlasobscura.com/places/wall-of-great-tajik-writers,"If you thought that all there was to Tajik literature was the famous Persian poet Rudaki, perhaps you might want to visit the Wall of Great Tajik Writers. The “Wall” is the facade of the Writers’ Union building in Dushanbe, home to an association of novelists, poets, playwrights, and other writers. The large wall is carved with nine niches containing eleven life-size statues of famous Tajik writers, a tribute to Tajikistan’s Persian and Soviet history. The 8th-century “Adam of Poets,” Rudaki, justifiably takes the centre stage. He is considered a father of classical Persian literature, though sadly only a small portion of his work has survived the test of time. Other notable writers on the wall include poet Ferdowsi (940-1020); poet, mathematician and astronomer Omar Khayyam (1048-1131); writer and intellectual Sadriddin Ayni (1878-1954); and poet Mirzo Tursunzoda (1911-1977). In the garden next to the building is a large statue of Ayni and famous Soviet writer Maxim Gorky sitting around a table, absorbed in conversation. The Writers’ Union building was designed by renowned architect E. Salikhov and constructed in the early 1980s. The structure immediately became an exemplary manifestation of Soviet Modernist architecture, a trend that incorporated local sensibilities within the Soviet architectural tradition, which emphasized social purposefulness, grandiosity (regarding size), and frugality (regarding construction materials). All these features are clearly seen in Salikhov’s creation in Dushanbe. The Writers’ Union dates back to the Soviet era, when all literary organizations were absorbed into a union supervised by the government. The objective was to ensure that contemporary and older literary work for public consumption would not contravene Communist ideals. Nowadays, the organization’s goals resemble those of writers’ unions in most any other country.","The Writers’ Union Building is located in the center of the city, next to the National Museum of Tajikistan, Rudaki Park (another tribute to the famous poet), the Dushanbe Flag Pole, and many other attractions in the capital."
2,Yamchun Fort,"Ishkoshim, Tajikistan",This ancient Silk Road outpost overlooking the Wakhan Valley is miraculously still standing.,https://www.atlasobscura.com/places/yamchun-fort,"Located between the modern-day border between Tajikistan and Afghanistan, at elevations ranging from 9,964 feet (3,037 meters) in Ishkashim to 16,152 feet (4,923 meters) at the Wakhjir Pass, the remote and barren Wakhan Valley was once a thriving corridor along the Silk Road. Ruins of caravanserais, stupas, forts, towers, and palaces littering the whole valley testify to a glorious past. Traders from near and far have been plying the Silk Road for millennia. This flurry of activities did not escape the keen eye of the Kushan Empire, which realized that traders needed safe passage to transport their goods, which they could guarantee in exchange for levies. A large number of fortresses were built with the dual purpose of protecting traders from raiders and protecting the empire from neighboring peoples. Yamchun Fortress is the best preserved of all these constructions. The fortress is not in great shape, but given that it sits on top of a highly eroded hill in an area prone to earthquakes and landslides, it is a marvel that it is still standing. Originally built in 300 BC (or 100 BC according to some sources), Yamchun overlooks large swathes of the Wakhan Valley, and large sections of the Hindu Kush mountains in the northernmost Afghan territories. How much of the original fortress is visible today is debatable, as the ancient structure was expanded between the 10th and 12th centuries. The triangular shape of the fortress follows approximately the shape of the hilltop.  Two layers of fortified walls delineate its perimeter. Round towers with narrow openings look down toward the valley. Looking at the towers still standing, it is clear that they were built in stages, judging from the different coloring of the stones and bonding material. It is suspected that within the Yamchum Fortress there was a Zoroastrian temple of eternal fire. Considering it was the predominant religion of the time, this would be hardly surprising, but there is no unanimous consensus as to whether there actually was a temple in the fortress.","Public transport to Yamchum village is patchy to say the least. Only a handful of shared taxis come this far, but it is common to flag down any passing vehicle and contribute to the cost of the ride.  From Yamchun village to the fortress is another 8 km of gentle uphill switchbacks or 4 km of steep climbing along trails. Having your own vehicle is by far the best option."
3,Hulbuk Fortress,"Pingan, Tajikistan",This medieval citadel once guarded the western entrance of the Pamir Highway.,https://www.atlasobscura.com/places/hulbuk-fortress,"From the ninth to 12th centuries, Hulbuk was one of the biggest cities in Central Asia. There, a citadel guarded the western entrance of the Pamir Highway and the nearby salt mines of Khoja Mumin. Two palaces were built inside the citadel; the lower palace in the ninth and 10th centuries and the upper in the 11th and 12th centuries. But when the kingdom collapsed, so did the citadel. It became overrun by Mongols and Turkish tribes. In the centuries afterward, a new market town, Kulob, was founded nearby. In the 1950s, Soviet archaeologists excavated the site. Several artifacts can be seen in the museum of antiquities in Dushanbe, as well as in the museum at the other site of the road. Wallpaintings of animal-gods, swastikas, and dancers show that Hulbuk was more Zoroastrian than Islamic. Recently, the citadel walls were completely rebuilt in the Muslim style, with shiny bricks and inlaid Koran verses at the majestic entrance gate.","The fortress cannot be missed when traversing between Kulob/Vose and Danghara. There's a lovely museum on the other side of the road. Formally, the fortress is closed to visitors, as excavations are ongoing. But if you're kind, the site warden may answer your questions and tell you about his own excavation work."
4,Shorbulak Observatory,Tajikistan,"This remote, abandoned Soviet observatory promises spectacular views for those who can reach it.",https://www.atlasobscura.com/places/shorbulak-observatory,"An abandoned Soviet observatory on the top of a mountain in the middle of nowhere in Tajikistan sounds inviting, no? Shorbulak Observatory, once the site of challenging astronomical observations, stands as a remnant of the former Soviet Union. Located some 4,350 meters (14,200 feet) above sea level, this remote site in the Pamir mountains was perfect for an observatory. The dry climate made it an ideal spot to study submillimeter-wavelength astronomy. Observing these incredibly short wavelengths can be especially challenging because water in the atmosphere can interfere with measurements. Land-based observatories that can study this type of astronomy must be located at dry, cool sites with stable weather conditions located far from dense population. Other sites include Mauna Kea in Hawaii, the Llano de Chajnantor Observatory in Chile, the South Pole, and Hanle in India. Shorbulak was an outpost of the Pulkovo Observatory—officially known as the Central Astronomical Observatory of the Russian Academy of Sciences at Pulkovo. It was one of several offshoots of Pulkovo Observatory, with others located in Armenia, Azerbaijan, the Caucasus Mountains, Chile, and Bolivia. In the 1980s, the observatory was run by Russian astrophysicist Kirill Maslennikov. Though it is no longer active, Shorbulak Observatory still stands in its location in the Pamirs. But reaching it is no easy feat. First you must get to the Pamir Highway, the second highest altitude  highway in the world. Heading south of the city of  Murgab, you must get off the beaten path for a good piece of land and sandy roads. It takes a while, but as soon as you get there you are rewarded with the site of an abandoned Soviet village, old trucks, warehouses, and the empty observatory right over the hill.","It is possible to visit the village and see the outside of the observatory, but the building itself is private property. Please be respectful of the laws and posted signs. Be aware that a 4x4 vehicle is advisable, since is an off-road environment."
5,Tomb of Rudaki,"Panjakent, Tajikistan",Where the father of Persian poetry is laid to rest.,https://www.atlasobscura.com/places/tomb-of-rudaki,"Nestled in the Fan mountains in the northwest of Tajikistan is the resting place of the man known as the father of Persian poetry. Born around 859, Rudaki is one of the primary historical figures of post-Soviet Tajikistan, strongly figuring into the national identity as a symbol of not just artistic achievement but also as a cultural touchstone for modern Tajiks. Rudaki, born as Abu ‘Abdollah Ja’far ibn Mohammed, enjoys a certain status as a more glamorous historical figure, one who was semi-royalty, serving as a court poet in Bukhara to the Samanid ruler Nasr II until he lost favor in 937 and returned to his hometown of Panjrud, where he lived the rest of his life in poverty until his death around 941. Also known as an accomplished singer and musician, Rudaki has even been portrayed in Satim Ulughzoda’s 1959 film Qismat-i Sho’ir (in English, “A Poet’s Fate”) as a kind of literary action hero/heartthrob in the dramatized biopic. In Tajikistan’s capital of Dushanbe, about five hours driving distance from Rudaki’s hometown and resting place of Panjrud, everything from the main avenue to a large public park near the parliament building, complete with a giant statue of the poet, are graced by his name. Despite his fame and prominence in Tajik culture in particular, there is a stillness, a sanctity imparted by the mausoleum’s remote location, about 40 miles outside the city of Panjakent. The gravel road leading to Rudaki’s resting place is rocky and uneven, and though the mausoleum was built in 1958, the villagers of Panjrud still look up with surprise at the sight of foreigners and tourists. The keeper of the mausoleum unlocks the carved wooden gates that enclose an expansive, well-manicured, brilliantly green garden filled with roses. Written over the gate—in both the Perso-Arabic script that Rudaki wrote in in the 10th century, and the Cyrillic script in which Tajiki is written in now—is one of the poet’s most famous verses, which states, “There is no greater joy in this world/ Than seeing the faces of friends.” Inside, the surrounding walls and marble floors are a pristine, glowing, almost heavenly white, diffused in natural light that shines from holes in the ceiling onto the dark wooden coffin, topped with marble, resting in the center of the mausoleum. Downhill from Rudaki’s actual resting place is a small museum which displays artifacts from Rudaki’s life and the history of the Sughd region, along with a library of numerous translations and editions of the work of Rudaki and other Persian poets. Academics estimate that Rudaki produced upwards of 100,000 poems, or bayts, although only 1,000 have survived and are in existence today, many of them in fragments and found from varying sources. Still, Rudaki is credited with establishing Persian as a poetic language and influencing the style and form of generations of Persian poets after him.",You can drive from Panjakent via taxi or mashrutka. Nowadays there's a decent asphalt road from the main highway (between Penjikent and Dushanbe) all the way to the parking of the tomb.
6,Ancient Panjakent,"Nohijai Pançakent, Tajikistan",The remains of an ancient city-state along the Silk Road.,https://www.atlasobscura.com/places/ancient-panjakent,"Ancient Panjakent was one of the easternmost settlements of the Sogdiana Empire, an Iranian civilization that ruled large swathes of territories in central Asia more than a thousand years ago. Zoroastrianism was the predominant religion of the empire, and its holy books mention Sogdiana as the second-best land that god created. Sogdiana history goes back to the Bronze Age and further, and includes such historic celebrities as Cyrus the Great, Darius I, Xerxes, and Alexander the Great. But the empire began flourishing around the beginning of the 400s CE, thanks to extensive trade along the Silk Road. Countless Sogdian settlements of all sizes could be found along the famous ancient trade route, and the bigger ones acted as de facto city-states. Panjakent was one of them, and its importance was underpinned by the fact that anyone traveling between Samarkand and Kuhiston Mountains had to pass through this city. Archaeologists found evidence that Panjakent was founded around the year 400 and was abandoned by the end of 800. Year 722 marked the arrival of Arab conquerors, which prompted the abandonment of the city and the introduction of the Islamic religion in the region. Unlike most other ancient settlements in central Asia, Ancient Panjakent was abandoned in haste and never built over by subsequent dwellers. Excavations of the ancient city began in 1946 and are still ongoing. To date, archaeologists have unearthed residential and suburban quarters that include two Zoroastrian temples, modest dwellings, and workshops; the citadel, which includes a large palace and fortified walls; and the necropolis, with evidence of ossuaries and fire-altars typical of Zoroastrian civilizations. Separating these buildings is a network of streets and lanes that were often covered by vaults. The predominant construction method was mud and clay bricks, which is still used nowadays for pens and stables. One of the most remarkable findings in Ancient Panjakent were the frescoes, some of which were remarkably well preserved and show revealing aspects of life and religious beliefs from the era. Some of these frescoes are now housed at Rudaki Museum, located in the centre of Panjakent, while others are in the National Museum in Dushanbe and the Hermitage Museum in St. Petersburg, Russia.","The above map coordinates will take you to the Archaeological Museum of Ancient Penjikent excavations. Ancient Panjakent is perched on top of a hill overlooking modern-day Panjakent, and it is not fenced off, which means that there are several entry points. There is, however, an official entrance that taxi drivers usually take visitors to. For a small fee, visitors gain access to the ancient city and the museum across the street. The term “museum” may be an overstatement since it consists of a room with some artifacts excavated in the area and some information about Russian archaeologist B. Marshak, who led the excavations for decades."
7,Anzob Tunnel,"Ayni, Tajikistan","This dark, damp, perilous tunnel is the only passage from north to south Tajikistan.",https://www.atlasobscura.com/places/anzob-tunnel,"The purpose of a tunnel is to get you from one place to another, preferably alive. The Anzob Tunnel is making no promises in that regard. 5,040 meters of tunneled asphalt make up the connection between north and south Tajikistan, arguably a step up from the former dirt road that was regularly closed due to frequent, almost year-round avalanches.  Called “The Tunnel of Fear” and “The Tunnel of Death” by locals, its importance lies in the fact that, unlike the previous route, it avoids cutting through less-than-friendly Uzbekistan. The construction of this route between major cities Dushanbe and Khujand has allowed commerce to flow with far less interruption, and Tajikistan no longer has to be split in two through the entire winter season. Sounds fantastic, so what’s the problem? It can’t be that dangerous, at least not as dangerous as an unfriendly territory or a snowed-in dirt road, right? Let’s start with illumination in the tunnel–there isn’t any. Aside from the headlights of your vehicle and those of your fellow tunnel dwellers, there is no lighting to speak of. Not completely unheard of; an inconvenience really–until you realize there are potholes. Not small potholes that give you a little rattle as you truck along, but BIG potholes. Big, axle-snapping potholes that are difficult to see in the dark tunnel, that also happen to be filled with water. Some of them have several feet of water, and are basically small, tunnel ponds. The tunnel does, theoretically, possess two lanes in the form of two more-or-less separate tunnels through the mountain; however, one of the two tunnels is perpetually closed for repairs, meaning the tunnel is de facto a permanent one-way street. The reality of the tunnel’s width, however, is ignored as Chinese 18-wheelers, SUVs and sturdy Soviet Ladas navigate a gut-wrenching obstacle course that includes not only oncoming traffic but also broken-down construction equipment and feet-deep ponds. Things could be worse, though: you could always break down. There’s a few reasons why breaking down in this tunnel would be less than ideal, especially since the odds are so stacked against getting to the other side unscathed. Besides being trapped in a dark, wet tunnel where other cars are careening around you in chaos, the most terrifying reason to want to keep moving is the lack of ventilation. With one, pathetic fan attempting to push air around, the tunnel is filled with exhaust so thick that visibility is only a few feet. While carbon monoxide poisoning is certain, the amount of time you spend trapped would determine whether that exposure becomes fatal or not. Travelers have reported feeling dizzy, nauseous and ill while passing through the tunnel; reportedly, workers on the tunnel, who are drawn from surrounding villages and rarely possess adequate air filtration systems, have died due to overexposure to the poisonous emissions. But that’s it – if you can survive the traffic, the potholes and the fumes, then you’re home free! Except for the rocks. There is always the occasional falling rock to keep an eye out for. That’s it though. Other than giant, water-filled potholes, no lights, every-man-for-himself navigation, toxic gasses and the sporadic avalanche, the Anzob Tunnel is totally safe. The tunnel was repaired in the spring and summer of 2015 and is reportedly in much better condition than previously; however, the one-lane-only issue remains. In 2018, the tunnel was just a regular tunnel in Central Asia; for the most part it is lit now, the surface is decent asphalt and there is plenty of room in the “one-lane” for trucks and cars in both directions.",
8,Tajikistan Lenin Statue,"Khujand, Tajikistan",The largest Lenin statue in Central Asia was moved to an empty field rather than being destroyed.,https://www.atlasobscura.com/places/tajikistan-lenin-statue,"Dismantled and relegated to a field on the outskirts of town, a massive likeness of the Father of the Bolshevik Revolution can’t get any respect in modern society. After decades spent lording over the city, Central Asia’s largest statue of Vladimir Lenin was finally removed from its plinth in downtown Khujand, Tajikistan in May of 2011. Erected in 1974 on the 50th anniversary of Lenin’s death, when Khujand was then called Leninabad, official measurements put the statue at 12 meters in height, plus an additional 12 meters for the base. All together, this made the monument Central Asia’s largest statue of the former leader of the Soviet Union’s Communist Party. But by the dawn of the new millennium, Tajik officials felt the statue’s time had come and gone. So it was with little ceremony and under the cover of darkness that a gigantic likeness of the former leader of the Soviet Union’s Communist Party was dismantled, whereupon his pieces were transported to an out-of-the-way park west of the city called Victory Field. Here Lenin was reassembled atop his perch, where he oversees a field. All this is to say that Tajikistan has effectively relegated Lenin to the safest, deadest quadrant of its history. Back in the bustling sectors of its living, day-to-day world, Lenin’s former footsteps will eventually be occupied by a statue of the founder of Tajik statehood, Ismoili Somoni, where it will likely hold the title of Largest Somoni Statue on Earth.",Ask for directions after crossing the river. Watch out for cows.
9,Hisor Fort,"Hisor, Tajikistan","The first version of this stalwart construction appeared around 3,000 years ago.",https://www.atlasobscura.com/places/hisor-fort,"Hisor Fort is conveniently located along the Khanaka River, in Hisor Valley. The building has gone through different reconstructions, renovations, and additions. Historical records point at a fort in Hisor as far back as 1000 BC. More recent records of the fort relate to the time when Cyrus the Great founded the first Persian Empire (around 550 BC). Not much of the original fort has passed the test of time, unfortunately. Dating the current fort is not a straightforward task, as different buildings were added at different times. Inside the fortress, recently, a wedding ceremony building was erected. The oldest surviving part of Hisor Fort is the arched gate, which is probably from around the year 500. Chasmai Mohiyon Mosque was built in 700, the same period of time when the construction of Sangin Mosque (Stone Mosque) also started, but this wasn’t completed until almost 1,000 years later. A salient feature of Sangin Mosque is the four bottomless jugs placed within the walls of the dome to improve the acoustics of the hall. The 1500s mark the building of several components of the fort, namely the wall where the main gate is located, the Old Madrassa, the Makhdumi A’zam Mausoleum, and some additions to the Old Mosque. One of the latest additions next to the fort is a caravanserai from 1808, a place for Silk Road traders and their camels to safely spend the night. Only the lower part of the caravanserai remains, as the top layer was taken by the Soviets to build a theater in Dushanbe. Most of the structures have been renovated. The Old Madrassa houses a museum with items from Tajikistan’s rural past and Soviet memorabilia. Also, old horse stables can be found on the other side of the road.","Hisor is about 16 miles west of Dushanbe. There is plenty of public transport to reach the place, but it is not easy to locate the correct bus stop in Dushanbe. The easiest and fastest to get to Hisor is by taxi, which can be cheap, depending on your bargaining skills. Visiting Hisor Fort on Sunday pretty much guarantees the opportunity to run into a wedding or three."
