index,attraction,location,blurb,url,description,tags
0,Ithaa Undersea Restaurant,"Rangalifinolhu, Maldives","An underwater restaurant, surrounded by a coral reef.",https://www.atlasobscura.com/places/ithaa-undersea-restaurant,"To enter the restaurant, visitors climb down a spiral staircase in a thatched pavilion at the end of a jetty. They enter the building, which has a curved roof like a tunnel, from above. Secured five meters below sea level at the Hilton Maldives Resort and Spa, the Ithaa Undersea Restaurant is a mostly acrylic building that only seats 14. Offering a 270-degree panoramic view to its customers, Ithaa was designed and constructed by M.J. Murphy Ltd., a design consultancy based in New Zealand. Opened in 2005, Ithaa (which means ‘mother of pearl’ in Dhivehi, the local language) charges a premium for its meals, but they might cost less than one would expect for an underwater dinner. They start in price at about $120 US for lunch for hotel guests. The restaurant serves contemporary fusion Maldivian cuisine with Western and Asian influences. Advance reservations are necessary. Designed by the Kuala Lumpur National Science Center, the building qualifies as the world’s largest aquarium tunnel. After completion in 2004, Ithaa was taken to the Maldives on the back of an ocean-going barge. It took 16 days to arrive. It is estimated that the restaurant, which is placed in extreme conditions, will only last for 20 years.",1 Hour Sea Plane from Male International Airport
1,Sea of Stars,"Vaadhoo, Maldives",Bioluminescence in the reefs of the Maldives causes the sea to glow like a starry night sky.,https://www.atlasobscura.com/places/sea-of-stars,"The “Sea of Stars” is a beautiful phenomenon that occurs during late summer in the reefs of the Maldives, caused by bioluminescent phytoplankton called Lingulodinium polyedrum. The water here is filled with this plankton, and the movement of the waves causes it to glow, creating an incredible shimmering effect that looks like the sea is full of stars.","Vaadhoo Island in the Raa Atoll is the most well-known spot for viewing the plankton, though it is dependant on conditions and may occur on any of the islands. It is best to do more research if you are interested."
2,Subsix,"Kudahuvadhoo, Maldives",Fine dining 20 feet below the surface in the Indian Ocean.,https://www.atlasobscura.com/places/subsix,"At the uber fancy PER AQUUM Niyama resort in Maldives, tourists frolic between two private islands. They have lots of dining choices, but by far the most unique is Subsix, a gourmet restaurant six (hence the name) meters (about 20 feet) beneath the surface of the Indian Ocean. In order to even see Subsix, visitors must come by speedboat. It’s a 40 minute trip from the capital, Malé, or a 15 minute one from Niyama Resort’s islands. The entrance to the restaurant is inconspicuous, just a mysterious pair of doors atop a short dock. Once there, they descend three stories beneath the waves into the “clam-shaped” bar. The building (constructed on land then sunk below the waves) sits central to a thriving coral reef. Sea anemone chairs and soft blue light invite the diners into the ocean world, not to mention the Hawkbill turtles, eels, and parrotfish swimming just beyond the glass.",
3,Baa Atoll Biosphere Reserve,"Eydhafushi, Maldives",The world's seventh-largest coral reef contains an incredible amount of biodiversity.,https://www.atlasobscura.com/places/baa-atoll-biosphere-reserve,"This highly biodiverse environment is home to the world’s seventh largest coral reef. Huge quantities of plankton flow through it, which enables the whole food chain to thrive. More than 250 types of corals are found in the Baa Atoll Biosphere Reserve, sustaining about 1,200 species of fish. Baa Atoll refers to three distinct atolls that form a wider ring of islands covering a total area of 345,206 acres (139,700 hectares). Of the 75 islands in the Baa Atoll, 13 are inhabited by Maldivians, some are resort islands (where there is one tourist resort on the whole island), and the rest are uninhabited. The waters of the atoll vary in depth from 98 to 263 feet (30 to 80 meters), whereas around the atoll, the ocean plummets to more than 250 metres in depth. Look in the water, and you’ll likely spot parrot-fish, butterfly-fish, angel-fish, clown-fish, wrasses, marine turtles, moray eels, manta rays, groupers, whale sharks, and dolphins. Some threatened and endangered species found in the waters of the atoll include green turtles, hawksbill turtles, Napoleon wrasses, and tawny nurse sharks. The astonishing degree of biodiversity of the Baa Atoll extends also to above-water flora and fauna. Mangroves are present on virtually all islands, and among the most common animals are several types of lizards, skinks and geckos, fruit bats, frigate birds, and herons. The government has made a commitment to environmental protection, with a particular emphasis on recycling, which has led to the export of recyclable waste becoming a thriving business in recent years, second only to the export of fish.","Baa Atoll can be reached by ferry boats from Malé. Alternatively, there are frequent daily flights between the Island of Dharavandhoo and Malé. From Dharavandhoo, other islands can be reached by boat. The GPS coordinates for this place entry lead to the Baa Atoll Biosphere Reserve Office on the island of Eydhafushi. Scuba diving indubitably increases the number of marine creatures you may encounter but it is not a requirement. Snorkeling in waters up to 16 feet (five meters) in depth is sufficient to see more species than you can name. The environmental impact of your visit also depends on the type of accommodation you choose. In this regard, islands develop their own waste management system that must comply with local regulations, which emphasise self-reliance and sustainability. Although official inspections are rare, some islands have taken environmentally friendly practices seriously. Some research before visiting is required, but it is possible to visit the Baa Atoll with minimal environmental impact. As mentioned, some islands are entirely dedicated to tourism, with one resort being the only structure on the whole island. The range of these resorts can vary, from gaudy to luxurious. For a more authentic experience, accommodation can also be found on the islands inhabited by Maldivians. This imposes some restrictions, such as dressing modestly in the villages, no alcohol, and limited nightlife."
4,"Thilafushi: the ""Rubbish Island""","Malé, Maldives",The exorbitant price of paradise.,https://www.atlasobscura.com/places/thilasfushi-the-rubbish-island,"The Maldives island chain in the Indian Ocean is about as close as it gets to tropical bliss on Earth. The smooth white sand, tranquil blue water, and beautiful foliage annually attracts 750,000 visitors a year. But unbeknownst to most of these tourists, for decades the rubbish they produced - 3.5 kg per day - was being ditched on a floating, heaping pile of trash. In the beginning, Thilafushi was a lagoon composed of shallow coral reefs. In 1992, the Malé government decided to use the barrier island as the final destination for the enormous waste produced by their flourishing tourism industry. “Rubbish Island” as it was called, began receiving visitors in the form of massive refuse freighters, garbage excavators and migrant workers paid to handle the trash. For 20 some odd years, the man-made “island” was presented with approximately 330 tons of garbage a day, causing it to swell at a rate of one square meter every 24 hours. The newly-generated land was soon leased to entrepreneurs who used the island for various industrial activities. The island has of course suffered from the haphazard waste. The outrageous number of flies is a disgusting addition to the area, but isn’t the island’s biggest problem. Commercial activity along with indiscriminate dumping has brought an abundance of toxic materials to the lagoon - broken oil drums, asbestos, lead, and other noxious metals mix in with daily household garbage items creating a noxious sludge. There is little around the island that goes unpolluted as harmful substances seep into the water and smoke from burning waste floods the air. The government outlawed rubbish dumping on the island in 2011 after several freighters, impatient with the dumping process, jettisoned their loads directly into the sea. Garbage boats are reportedly now advised to shuttle their merchandise to India.",
5,Dhigurashu Thun'di (Long Beach),"Dhigurah, Maldives","A narrow, serpentine spit of sand is constantly eroded and rebuilt by competing currents.",https://www.atlasobscura.com/places/dhigurashu-thundi-long-beach-maldives,"Indian flying foxes—one of the largest bat species in the world—flit from one breadfruit tree to the next, their wings silent above the rhythm of the surf. Here on the island of Dhigurah, a narrow slice of sand and coral in the Maldives’ Alifu Dhaalu Atoll, about two hours by public speedboat from the capital of Malé, the ocean is always nearby. At its widest point, Dhigurah is only 300 meters across, though most of it is much narrower. Its slender shape—Dhigurah means “long island” in Dhivehi—is most dramatic at its southwest end, a sand spit that stretches for hundreds of meters between the atoll lagoon and the open Indian Ocean. Ocean and lagoon waves constantly compete to erode and rebuild the thin, serpentine sandbar, known as Dhigurashu Thun’di, or Long Beach. Yet the water on either side of the spit is surprisingly calm. It’s not unusual to see local children splashing in the waves while their parents set out a picnic nearby. About 600 people live on the island, and the spit is a popular destination for villagers at all times of day. A thin strip of tropical forest thick with palm and breadfruit trees offers shade from the midday sun. At sunset, sand and sky turn dramatic shades of red and orange as the lights of small fishing boats wink on in the gathering darkness. Just beyond the spit, waves crash together, hinting at the powerful forces in motion beneath the surface. Even then, at low tides on calm days, it’s theoretically possible to cross from the sand spit to another sandbar that leads to a small island, home to a luxury resort—though a no-trespassing sign warns you against doing so. The Maldives began welcoming tourists in 1972, and for most of that period, visiting meant flying into the capital of Malé and being whisked by chartered seaplane or private speedboat to a high-end resort island that was off-limits to locals. Since 2009, however, several “local islands,” dotted with guesthouses and small hotels, have opened to foreign tourists. On these islands, including Dhigurah, alcohol is banned and adhan, the Islamic call to prayer, echoes across the sand several times a day. Dhigurah is located close to several nearshore sites popular with whale sharks and manta rays year-round, drawing a growing number of foreigners eager to snorkel or dive with the animals. But Dhigurashu Thun’di remains a quiet, calm place of stunning beauty shared by locals and visitors alike, a slim line of white sand curving between a turquoise lagoon and the open ocean.","Dhigurashu Thun'di is accessible by foot from the island's village in about half an hour. Walking along the northwest-facing beach requires some wading. Reaching it via the southeast beach is not recommended due to the rocky coast and stronger currents. You can also reach the spit by following the island's ""Beach Trail,"" actually an unpaved road through the jungle. The road is used by villagers to access community gardens and the island's garbage collection site, so expect to yield to motorbikes and ""Cool Rides,"" a popular local vehicle that's half motorized tricycle, half mini-pickup. Unlike at the so-called ""Bikini Beach"" for tourists on the island's north side, modest attire is appropriate for Dhigurashu Thun'di, which is very popular with local families. Everyone visiting the Long Beach should be covered from shoulders and upper arms to knees."
6,Dharavandhoo Fish Market,"Dharavandhoo, Maldives","When the sun sets, the customers arrive—but they’re not human.",https://www.atlasobscura.com/places/dharavandhoo-fish-market,"A small, open-air concrete building sits beside a palm tree at the east edge of Dharavandhoo’s pocket-sized harbor. A sign announces it as the island’s fish market, but it’s nothing like the bustling trade halls of Tokyo’s Toyosu or Seattle’s touristy Pike Place. Here, no money changes hands, and the diverse customers take whatever they’re offered, no haggling necessary. “Reef sharks, stingrays, sometimes nurse sharks up to three meters long,” says Ahmed Mahzoom, listing the fish that gather in the water at the harbor wall’s base. Mahzoom works at one of the handful of modest hotels and guesthouses on the tiny island, which is part of the Maldives’ Baa Atoll and home to about 800 people. From May to November, Dharavandhoo is a hub for tourists eager to see massive gatherings of manta rays in nearby Hanifaru Bay. It’s also popular year-round with divers and snorkelers in search of octopuses, moray eels, turtles, and more. But at the Dharavandhoo Fish Market, the fish come to you. In late afternoon, families gather along the harbor wall behind the market building, often grandparents with teens and children in tow. They handline fish, unspooling line from around a repurposed plastic bottle and tossing baited hooks from the wall’s concrete edge. If something bites, the fisher brings the line in, quickly wrapping it around the bottle, while their assistant waits with a net. Groupers, jacks, and other meaty reef fish are kept, but slender cornetfish and smaller species get thrown back. As daylight fades, the fishers and their families carry buckets with their catch into the market building, a tidy place with rows of filleting stations, sinks, and pump bottles of hand sanitizer. Meanwhile, the fish market’s customers gather outside. The sandy bottom and bright harbor lights make it easy to see the arrivals: one, then two, then six stingrays on this night, circling patiently just below the surface. Cowtail stingrays and paler porcupine rays glide around and over each other in a slow ballet of patience as they wait for dinner. A heron, also interested in what’s on the menu, perches on a nearby jetty. As the fishers gut their catch and toss the remains back into the water, the rays take turns surfacing, snacking, and then circling back to the end of the line in hopes of more morsels. The stretch of water illuminated by the harbor lights turns into a synchronized swimming performance. Even when sharks show up, locals say it’s an orderly affair. Night falls as the fishers prep the last of the day’s catch and pack it up to take home. The final handful of tails and innards is thrown into the water and a waiting ray takes it with barely a ripple. As the families leave the fish market, so do the rays, swimming into the darker waters beyond the harbor’s glow.",
7,Khustain Nuruu National Park,Mongolia,The grassy landscape is home to the world's last truly wild horses.,https://www.atlasobscura.com/places/khustain-nuruu-national-park,"One of the great comebacks of the 1990s took place not on the silver screen or the sports field, but in the grasslands of Mongolia. The takhi wild horses native to the grassy steppes had vanished from the wild in the 1970s, but as a result of various breeding programs, they slowly reappeared in their old stomping grounds, including their original home: the Khustain Nuruu national park. The takhi (officially named Przewalski’s horse after the Russian explorer who first spotted it), may be the world’s last truly wild horse. While most “wild” horses around the globe are domesticated horses gone feral, the Przewalski’s horse was never domesticated. Up until the 18th century, these short stocky horses freely roamed the steppes of Mongolia, Kazakhstan, and Russian Siberia. But then the numbers started dwindling. In 1967, the last herd of takhi was spotted and in 1969, the last individual horse. They were declared “extinct in the wild,” which remained the status quo for nearly 30 years. There were only 13 surviving takhi horses, kept in different zoos around the world. They were bred carefully, and the population slowly increased to more than 1,500 at which point they were reintroduced into the wild. The downside of this method is that the genetic pool of all the existing horses is limited. One of the places where the reintroduction took place in 1992 was the horse’s native habitat of Khustain Nuruu or Hustai National Park. A year later the park, which stretches across 50,000 hectares, was declared as a Specially Protected Area. Its key mission is to maintain and build a sustainable population of these rare creatures. Visitors to the park can now spot teams of dun-colored horses wandering around the dry grassy landscape. Although the star of Khustain Nuruu is indubitably the takhi, the park is also home to other species like the red deer, steppe gazelle, the Eurasian badger, grey wolves, and the Eurasian lynx.","Khustain National Park is located 60 miles west of Ulaanbaatar, the Mongolian capital city. Public transport can drop the occasional visitor nearby the park, but a private car would certainly come in handy given the size of the park. Accommodation can be found inside the park itself, but several camps are scattered throughout the area."
8,Genghis Khan Statue Complex,"Ulaanbaatar, Mongolia",Enormous statue of the Emperor of the Mongols.,https://www.atlasobscura.com/places/genghis-khan-equestrian-statue,"To most of the world, Genghis Khan is known as a brutal and savage dictator, whose campaigns of terror and wholesale massacre of civilian populations may have resulted in the deaths of up to forty million people. But to the people of Mongolia, he is revered as a national hero, ruling over the largest contiguous empire in history and establishing the Mongols as a political and cultural force. Despite being represented on dozens of statues and appearing on everything from bottles of liquor to cigarette packets, it seems that the public’s appetite for more has not yet waned. In 2008, a giant statue of Khan riding a horse was erected fifty-four kilometers from the capital Ulaanbaatar. At forty meters high, it is the world’s largest equestrian statue and stands more than double the height of the previous record holder in Uruguay. Made from two hundred and fifty tons of stainless steel, it reputedly cost $4.1 million to construct. At the base of the statue, visitors can visit an archaeological museum, try on traditional Mongolian costumes, tour the numerous portraits of the Khan lineage, or try the cuisine at the restaurant on the second floor before taking an elevator to to the top of the horse’s head, where they are greeted with a panoramic view over the surrounding landscape. The foundation building, designed to look like European Gothic style architecture, symbolizes that Genghis Khan is standing on Europe after his successful military campaigns, and he is returning East, his home country. If you stretch your eyes to the East, you will see a small statue of his mother greeting him.",The statue is located 54 kilometers from the capital city Ulaanbaatar. This place is also famous for its photo spot with wild birds. Visitors can take a picture with a golden eagle or vulture on their hand.
9,Erdene Zuu,"Kharkhorin, Mongolia","The oldest Buddhist monastery in Mongolia has survived centuries of invasions, political shifts, and religious purges.",https://www.atlasobscura.com/places/erdene-zuu,"The establishment of Erdene Zuu dates at least to 1585, and some posit it goes back much further, as far as the 8th century. It is the oldest surviving Buddhist monastery in Mongolia. The name translated means “100 Treasures,” a nod to the number of original temples and the chain of stupas (mounded reliquaries) that form the exterior walls of the sacred site. Tangled in its legacy, there are the scars of centuries of fighting across those sacred walls. The history of Erdene Zuu is a mix of invasions, religious purges, political shifts, and outright murder. Damaged and dismantled in 1688 during a conflict between Dzungars (a confederation of Mongolian tribes) and Khalkha Mongols (historically ruled by the Khans), what remained of the monastery was reassembled in the 18th century. Again, in 1939, the order suffered a blow at the hands of Khorloogiin Choibalsan, the Communist leader of Mongolia, who ordered the destruction of scores of temples and the slaughter of thousands of monks throughout the country. All that remained of Erdene Zuu were three temples and a small order, with nearly one hundred structures destroyed and an estimated one thousand members either murdered or imprisoned. It was either sheer luck or the twisted wisdom of Stalin that saved the site from total destruction, kept as a token of “religious tolerance” to be put on display for international visitors, including U.S. Vice President Henry A. Wallace during a trip in the late 1940s. Intervention by the Soviet leader convinced the Mongolian regime to spare the monastery, a move motivated less by goodwill than by political pretense. But tolerance under Stalin and Khorloogiin Choibalsan only went so far, and the monastery was forced to convert into a museum. It remained in this religious limbo until the 1990s, after the fall of the Soviets and reversion of the site to the lamas. It still wears both hats today, and the wall of 108 stupas that surround the compound, clearly visible from a mile away, are in a good state of repair. Inside there are several temples and additional stupas, the oldest dating to 1799.  One particular area of historic destruction by the Communists is cordoned off, but its foundations are still visible. There are plans to rebuild, but work has yet to begin. Erdene Zuu, after so many centuries of sheer will to survive, will get that work done.","Part of the Orkhon Valley Cultural Landscape World Heritage Site, the monastery is in central Mongolia, about a quarter mile northeast of the center of Kharkhorin."
