index,attraction,location,blurb,url,description,tags
0,Kaindy Lake,"Saty, Kazakhstan",Submerged trees jut ghost-like out of an idyllic turquoise mountain lake.,https://www.atlasobscura.com/places/kaindy-lake,"Kaindy Lake is an idyllic mountain lake in Kazakhstan’s portion of the Tian Shan Mountains, close to the country’s largest city, Almaty. The lake was formed after an earthquake in 1911, which caused a major landslide, effectively creating a natural dam. Successively, rainwater filled the valley and created the lake. The lake is famous for the number of dead and bleached spruce trees that stick out of the water – remnants of the trees that were flooded when the lake was formed. The trees, together with the improbable turquoise water of the lake, make an incredibly scenic sight. Underwater, the imagery is even more stunning, as the trees have not decomposed and create the surreal vision of an underwater forest. Surprisingly, the lake sees few visitors, partly because Kaindy Lake is overshadowed by the more famous Bolshoe Almatinskoe Lake and the Kolsay Lakes, all of which are close by, but far easier to reach from Almaty. Thus, despite its proximity to a city with a population of more than one million, the lake retains a peaceful atmosphere.","This lake is located in the canyon to the east of the Kolsay Lakes. Drive up to Zhalanash, the Regional Center, to the east of Almaty (turn to the right off the Narynkol highway just before reaching the Charyn River). Head from Zhalanash up to the Saty settlement in the west. This settlement is located 320km from Almaty. Turn left on the dirt road one kilometer before the village, by a cemetery. This road brings you up to the lake, but only a vehicle built for rougher terrain will make it. The lake is located in forested country."
1,The Last Wild Apple Forests,"Almaty, Kazakhstan","Granny Smiths and Fujis can both be traced back to Kazakhstan, where apples still grow wild.",https://www.atlasobscura.com/places/the-last-wild-apple-forests-almaty-kazakhstan,"It might seem strange to think that the common apple was not originally a universal fruit, but in fact it has its roots in one specific region of the world. The ancestor of the domestic apple is the Malus sieversii, which grows wild in the Tian Shan mountains of Kazakhstan. In the early 20th century, biologist Nikolai Vavilov first traced the apple genome back to a grove near Almaty, a small town whose wild apples are nearly indistinguishable from the Golden Deliciouses found at grocery stores today. Vavilov visited Almaty and was astounded to find apple trees growing wild, densely entangled and unevenly spaced, a phenomenon found nowhere else in the world. Scientists believe the Tian Shan apple seeds were first transported out of Kazakhstan by birds and bears long before humans ever cultivated them. By the time humans did begin to grow and trade apples, the Malus sieversii had already taken root in Syria. The Romans discovered it there, and dispersed the fruit even further around the world. When modern genome sequencing projects affirmatively linked domestic apples to Malus sieversii, Almaty and its surrounding land were officially recognized as the origin of all apples. Almaty’s former name, Alma-Ata,  means “father of apples,” and the town touts its heritage proudly. A fountain in the center of town is apple-shaped, and vendors come out each week to sell their many varieties of domesticated apples at market. Apples weren’t always a precious fruit in Almaty though. They used to be commonplace, and during Soviet development many of the trees were cut down for their wood. Up to 80 percent of the wild apple forests were destroyed. Today, reserves throughout the Tian Shan mountain range keep the last wild apple forests growing safely—except from foraging bears, who don’t care at all about botanical history. Pomologists report that the wild apples have a variety of flavors, depending on how the bees pollinate the blossoms. There are honey- and berry-flavored apples, sour crabapples, apples that taste like licorice, and a few strains that would be good enough for a supermarket’s produce section.","The apple forests only exist in patches along the Tian Shan mountain range now. There are various protected sections in the Ile-Alatau National Park, but hiring a guide to take you there is recommended as they are difficult to find."
2,Aral Sea,"Aralsk, Kazakhstan",Rusting ships sit in a desert where a sea used to be.,https://www.atlasobscura.com/places/aral-sea,"A man made environmental disaster has left a once-great sea dry, the land polluted, and the locals inundated with disease. The destruction of the Aral Sea is a strange legacy of the Cold War, when the Soviet Union sought to increase its production of cotton. The decision was made in 1960 to irrigate land in the recently assimilated central Asian countries and develop their own cotton industry. At the time, the Aral Sea was the world’s fourth largest inland sea. By 1937, the area had successfully become a major exporter of cotton with little impact on the natural environment. But starting in the 1950s, aggressive Soviet irrigation projects stemming from the Aral Sea started to have an adverse impact. Between 1960 and 1980, the water level dropped by 20 meters, exposing sea beds, and increasing the salinity levels of the lake until the fish population died off. Today, the sea is nearly dry and has separated into two much smaller seas. Fishing boats sit aground, rusting in a vast contaminated desert wasteland. To make what is an already horrific situation worse, on the island of Vozrozhdeniye, in the center of the former Aral Sea are the remains of the Soviet Union’s extensive bio-warfare experimentation. Experiments with anthrax, plague and smallpox were conducted here in open air tests in the 1950s. The base was hastily abandoned in the 1990s following the breakup of the Soviet Union, the canisters of disease agents buried, and the land coated with bleach. In the years since the abandonment, the island has slowly become part of the mainland. A US anti-terrorist team visited the remains of the island in 2001, in theory to clean up any remaining bio-warfare agents, but a visit by author Nick Middleton in 2005 showed signs that there is still plenty to be worried about. He found the island crawling with local looters, disturbing old buildings, and wearing no protection. Test tubes and feeding troughs for test animals were still in place. Although some diseases like smallpox can be virtually eliminated by exposure to UV over time, the same can not be said for Anthrax which has a very long and stubborn lifespan, and once inhaled, has a mortality rate of 90%. The local population suffers from abnormally high cancer rates, tuberculosis, and anemia, made worse by the poverty caused from the death of the formerly lucrative local fishing industry. The causes for the diseases are being traced back to the pesticides used on the cotton crops to the south. In 2000, UNESCO developed a rescue plan for the area which attempts to reclaim water for the sea by 2025, but it is regarded as unrealistic by many. The people with most ability to directly impact this is the government of Uzbekistan, where the cotton fields are, but they are reluctant to make any changes as their country’s delicate economy hinges on the success of the cotton crop. The World Bank funded a small dam that has protected and even raised water levels in the northern portion of the sea, but most agree that the rest could disappear completely within 15 years. The remains of the sea are remote, reachable after a day’s drive through the desert. Update November 2017: The local Mayor ordered the removal and scrapping of all rusting Aral ships; the only example now remaining is at the Aralsk Port Museum.","The old fishing town of Aralsk at the north of the Aral Sea is on the Northern Kazakhstan train line, but is difficult to get to as it is between stops, and is a 36 hour train ride from Almaty."
3,Baikonur Cosmodrome,"Baikonur, Kazakhstan","World's oldest and largest space launch facility, once a secret missile testing site.",https://www.atlasobscura.com/places/baikonur-cosmodrome,"“Dear friends, known and unknown to me, my dear compatriots and all people of the world! Within minutes from now, a mighty Soviet rocket will boost my ship into the vastness of outer space. What I want to tell you is this. My whole life is now before me as a single breathtaking moment. I feel I can muster up my strength for successfully carrying out what is expected of me.” Those were the words of Yuri Gagarin on April 12, 1961, minutes before the cosmonaut lifted off in the Vostok 1 spacecraft, becoming the first human to reach outer space and enter orbit around the Earth. His journey began at the Baikonur Cosmodrome, the world’s oldest and largest space launch facility, set in the desolate desert steppe of Kazakhstan. The Cosmodrome was built in the 1950s as a secret missile testing site and as the base of operations for the Soviet space program. Using the name and coordinates of the small mining town of Baikonur, about 200 miles northeast of the actual launch complex, the former Soviet Union deliberately attempted to mislead the West about the facility’s true location. No amount of obfuscation could hide the Cosmodrome from America’s famous U-2 spy planes, however. One of the high-altitude reconnaissance jets spotted the complex in the summer of 1957, around the same time that the facility was testing the first intercontinental ballistic missiles and just months before Sputnik 1, the first man-made satellite put into space, was launched from its pads. In fact, as the most active spaceport in the world, the Baikonur Cosmodrome has a long list of achievements, some of which tend to be overshadowed by Gagarin’s famed flight. And occasionally, as in the case of Sputnik 2, an accomplishment is marred by a tragic back story. Laika, a stray mutt with astronomically bad luck, was taken from the streets of Moscow to Baikonur only to undergo months of training for a certain-death mission that saw her become the first animal to reach space. It was not until 2002, over forty years after the mission, that a former Sputnik scientist finally came clean about the details of the dog’s death, which had been caused by heat exhaustion only five to seven hours after the launch. Today, the Cosmodrome is a far less secretive place, and visitors can learn about the history of the Soviet and Russian space programs at the museum in the city of Baikonur just outside the complex. And for more explosive thrills, tours offered by private companies offer the public a chance to witness the launches of manned and unmanned space missions from the Cosmodrome facilities.","The closest train stop to the Baikonur Cosmodrome is the Tyuratam station. The city's two airports, Krainiy and Yubileyniy serve only semi-regular chartered flights from Almaty and Moscow. The nearest town with scheduled service is Kzyl-Orda, which has scheduled daily flights to Almaty and Astana on Air Astana."
4,Big Almaty Lake,"Almaty, Kazakhstan",A brilliant turquoise lake in the mountains.,https://www.atlasobscura.com/places/big-almaty-lake,"Joining the ranks of brilliant blue lakes like Kaindy Lake and Issyk Lake, is Big Almaty Lake, which is situated outside Kazakhstan’s largest city. This alpine lake’s unusual teal hue and surrounding nature make it one of the most beautifully surreal sites in the country. Big Almaty Lake is a natural reservoir perched high in the Ili Alatau mountains, more than 8,000 feet above sea level, backdropped by three peaks that rise above the canyon. The color varies depending on the time of the year, but expect the brightest and most beautiful turquoise during September and early October. The lake takes on a more milky blue hue during spring due to the melting snow. One of the things that make Big Almaty Lake unique is that it is forbidden to swim in the lake, as it is the main water source for the residents of Almaty. Pipes carry the water from the reservoir down the mountains to the city. There are several guards walking around to ensure that no one oversteps the boundaries and goes down to the lake’s shore. Hiking opportunities are in abundance at the lake, as it’s located within Ili-Alatau National Park, and the famous Big Almaty Peak is in the vicinity. Do be careful where you hike and walk, however. Many routes are closed off because they lead to the Kyrgyzstan border, which has been closed since the collapse of the Soviet Union.","The lake is located very close to the city of Almaty, and can easily be visited as a half-day trip from the city. The easiest way to get there is by taxi. The fare there and back should be around 6000 KZT. If you order a taxi on a phone app, have it wait for you if you're not planning to be there all day. It won't be that much extra. You can also have your taxi stop up or down the way on the mountain to get photos on the gorgeous drive. Another option for getting to and from Big Almaty Lake is to hitchhike, although this should be done at your own risk. Visiting the lake itself is free of charge, but you must pay a fee to enter the Ili-Alatau park at the bottom of the mountain. The fee is a little over $1 USD."
5,Issyk Lake,"Enbekshikazakh District, Kazakhstan","The lovely lake that was naturally dammed, then naturally destroyed, then unnaturally saved.",https://www.atlasobscura.com/places/issyk-lake,"A 20-minute drive from the town of Issyk, Kazakhstan rests a stunning lake, its turquoise-blue-green waters contrasted against the shades of the surrounding flowers and trees. But it is the lake that almost wasn’t. The lake was originally formed around 8,000 years ago when a rockslide clogged up the gorge into which the water used to flow. For thousands of years, the picturesque turquoise waters sat, relatively unknown and unremarked upon other than by locals or explorers. In the 1930s, the region around the lake finally saw some development intended to bring tourism to the lovely body of water. In the late 1950s, the USSR established the area as a park and built a hotel and restaurant inside it. Issyk Lake was placed on the Almaty-visit list and itinerary for Moscow’s elite when they came for visits. It’s rumored that Nikita Khrushchev enjoyed coming to the lake. A picture of Lenin was carved into the rocks in the park and is still present today. The burgeoning tourism industry was dealt a major blow in the 1960s when a massive mudslide wiped out much of the infrastructure that was being built, as well as the natural dam that had clogged the gorge for thousands of years. It was reported that more than a hundred people were killed in the tragedy, but officials now say the number was closer to 2,000 or 3,000 lives lost, and the lake flooded out down the gorge. The dam was eventually rebuilt in the 1990s, and the lake restored, but this new humanmade body of water ended up being almost twice as small as the previous lake. Nature tourists have since returned to the site, but many of the locals who remember the tragedy know it doesn’t look the same. This being said, the waters of Issyk Lake, while smaller, still range into all kinds of stunning blues. The town of Issyk is around a one-hour bus ride from Almaty, Kazakhstan’s most cosmopolitan city. There are some small markets, mosques, and churches to poke around while in town. From anywhere in Issyk, the snowy Tianshan Mountains can be seen posing in the distance.",
6,Bayzhansay Ghost Town,"Almaly, Kazakhstan",An abandoned Soviet-era mining town in the mountains of South Kazakhstan.,https://www.atlasobscura.com/places/bayzhansay,"These deserted stone buildings in the Karatau mountain range were once the envy of nearby Soviet towns. The abandoned mining town in South Kazakhstan was once a bustling place. With subsidized support from Moscow and highly profitable ore mining, many people came for food and clothing during the Soviet era. The shops were always full, and the miners’ salaries were much higher than in many of the surrounding areas. Polymetal ore with very high lead content was shipped from the mines about 90 miles to a plant in Shymkent. According to legend, one out of every seven bullets fired during the Great Patriotic War was cast from Bayzhansay lead. After the collapse of the Soviet Union, ore mining stopped, and the town all but emptied out. The houses where miners once lived, as well as schools, baths, and administrative buildings are almost completely destroyed now. Among the dilapidated stone buildings, there’s a mosque that gets a new coat of paint every once in awhile, and a few families live in the area during the summers. Winter would leave anyone stranded.","It takes about 3.5 hours to reach the city from Shymkent. Most of the drive is paved, but once you must turn off the main roads you will take a single-lane dirt road which follows a river, on which you can only go about 30 km/h due to conditions."
7,Zharkent Mosque,"Zharkent, Kazakhstan",This unique wooden mosque resembling a Chinese pagoda was said to be built without the use of nails.,https://www.atlasobscura.com/places/zharkent-mosque,"Visitors could be forgiven for assuming they’d accidentally crossed the border from Kazakhstan into nearby China when they come across this unique former mosque, current museum. The Zharkent mosque dates to around 1886, not long after the town was officially settled as a far-flung outpost of Tsarist Russia. Zharkent was a small Uighur settlement prior to official Russian township status and the mosque was sponsored by a wealthy local Uighur merchant, Valiakhun Yuldashev. Yuldashev needed an architect who would comply with his demands to create a mosque and madrasa built entirely out of wood, using no nails. He chose Chinese architect Hong Pik. According to one local rumor, Hong Pik had created such astounding buildings in China that his life was threatened by customers who didn’t want anyone else to have what they had. Rather than forfeit his life or his livelihood, Hong Pik fled to Zharkent, the farthest place he could find a new customer. A competing legend claims that when Hong Pik finished his work and returned to China, he was executed for giving away Chinese architectural secrets. No one really knows what happened to the architect, but his creation still stands, built with wood from fir trees in the nearby Tien Shan mountains. The complex includes a madrassa and a mosque. According to the local tour guide, while classrooms were segregated by gender, instruction was available to both girls and boys. The mihrab (prayer niche) and original main entrance to the mosque are similar in style to Central Asian Islamic architecture found throughout Central Asia. But the minaret, mosque exterior, and minbar (pulpit) are more like  Chinese pagodas in design and decoration. Many of those decorations feature plants and flowers, contravening Muslim rules that limit depictions of living things in religious buildings. It can hold some 1,000 worshipers, with women using the top floor gallery and men on the main floor. During Soviet times, when religious observances were discouraged and even banned, the mosque was re-purposed for various uses including a store, a cinema and even stables. Eventually they turned it into a museum, which it remains today. The mosque has undergone repairs over the years to repair damage from wear and tear and several earthquakes. While it may have originally been constructed without nails, they have been added in various stages of repair and restoration. Inside the old classrooms are additional exhibits of local art and artifacts from the Kazakh and Uighur people who lived in the area before the Russians.","In the Latin alphabet Zharkent is alternately spelled Djarkent and Jarkent, and during Soviet times was renamed Panfilov, after a World War II war hero. It reverted to Zharkent in 1991. Depending on your map, you may find the town under any of these names. The museum is open most days from 9 a.m. to 4:30 p.m. for guided tours, but hours posted on the door may reflect changes. While guided tours seem to be required, your guide may only speak Russian and/or Kazakh. The entrance fee is 300 Tenge per person, with another 500 Tenge requested if you want to take pictures inside the mosque. Although the “per person” or “per group” rules on the latter fee seem to be negotiable."
8,Valley of Balls,"Shetpe, Kazakhstan",Mysterious spherical rocks in the semi-desert of western Kazakhstan.,https://www.atlasobscura.com/places/valley-balls-rocks,"Close to the town of Shetpe in Western Kazakhstan lies the Valley of Balls – or Torysh, as it is known in Kazakh. It consists of numerous ball-like rock formations strewn across a wide range of steppe land. The balls range in size from tiny marble-like rocks to huge boulders the size of a car. The phenomenon is poorly researched, but there could be a number of geological explanations from megaspherulites - crystalline balls formed in volcanic ash and then revealed by weathering - to cannonball concretions - a process where sediment accumulates around a harder core - to spherical weathering wherein the conditions are just right to erode rocks into spherical form. In this case due to the range of sizes the most likely explanation is that of spherulite formation. Visible from the Valley is Sherkala (Lion Rock), a stunning 332m white and ochre chalk outcrop with numerous fissures along its rim and even more rock formations at its foot. Close by are also the scant ruins of the Silk Road town Kyzylkala.",
9,Palace of Peace and Reconciliation,"Astana, Kazakhstan",Iconic pyramid from famed British architect Norman Foster designed to represent all of the world's religious faiths.,https://www.atlasobscura.com/places/palace-of-peace-and-reconciliation,"Built between 2004 and 2006 in Kazakhstan’s capital city of Astana, the Palace of Peace and Reconciliation (also known as the Palace of Peace and Accord) is one of the world’s most impressive pyramid designs - second, maybe, to the Great Pyramids of Egypt, but that’s an argument to be had between fanatics of modern architecture and ancient construction. Representing all of the world’s religious faiths, the Palace houses educational facilities, a national center for Kazakhstan’s various geographical and ethnic groups, and a 1,500-seat opera house. The diversity is represented in the design of the entire building, which clearly resembles a massive triangle, 62 meters tall with a base that is 62 meters by 62 meters square. The lower portions of the triangle are clad in pale granite while the upper portions feature stained glass featuring doves designed by Brian Clarke. Because of the extreme environment in which the pyramid sits, engineers had to design a steel and concrete skeleton that is able to withstand the expansions and contractions brought on by temperatures that vary from -40 to 40 degrees Celsius.","51.122826,71.46546"
