index,attraction,location,blurb,url,description,tags
0,"Hell, Grand Cayman","West Bay, Cayman Islands",Send a postcard while vacationing with Satan.,https://www.atlasobscura.com/places/hell,"Hell can be very hot, especially in the summer. Most people picture flames engulfing most of the underworld, when in fact, Hell is mostly covered in black limestone, tourists, and excessive kitsch. Poking out from its lush surroundings on Grand Cayman is a small patch no bigger than a soccer field of rough, black limestone formations referred to as Hell. Hell was created by salt and lime deposits over 24 million years, and the legend of its name’s origin is controversial. Some say locals believed the place was similar to Hell’s landscape. Others assert that a British general hunting in the area exclaimed “Oh hell,” when he missed a shot near the area. Whatever the history behind the name, the area has attracted huge numbers of visitors and fostered a blooming tourism industry. Men dressed as the devil roam the gift shop and Club Inferno serves as the location’s top watering hole. There is even a post office where you can send friends and relatives postcards from Hell. According to Wikipedia, “Hell can be quite busy as it is a stop for cruise ship tours.” Those planning a visit from nearby George Town should schedule their trip accordingly. There’s only so much room in Hell for hordes of tourists. 20 minute drive from George Town",martian landscapes geological oddities ecosystems geology
1,Bloody Bay Coral Wall,"Little Cayman, Cayman Islands",A glowing underwater cliff attracts marine life and divers in equal measure.,https://www.atlasobscura.com/places/bloody-bay-coral-wall,"Little Cayman has a population of less than 170, and nearly everyone who lives there is associated with diving in one way or another and even among these connoisseurs Bloody Bay is the island’s most wondrous dive. Supposedly named for numerous pirate battles, the bay is best known for the incredible underwater drop not far from shore: a nearly vertical wall of coral 300 meters down. While this impressive expanse would be enough to attract divers from around the world, the coral here doubles down on the natural wonder with its natural bioluminescence. This coral is home to numerous bioluminescent creatures, most of which are microscopic. While many organisms use bioluminescence to distract prey or predators or to indicate willingness to mate, no one is really sure what the symbiotic benefit is for the coral. In addition to the near invisible organisms residing in the coral, the living rock also fluoresces. Fluorescence is often confused with bioluminescence, but while bioluminescence is light created by an organism, fluorescence requires an external source of light (like sunlight or blacklight).  Most coral are capable of one and Bloody Bay does both, making it one of the most colorful and otherworldly dives in the world. Diving is easy and popular here on Little Cayman and a night dive is easily arranged, but you’ll need sophisticated equipment to capture the full range of colors on display. However if you aren’t afraid of the dark, Bloody Bay may be one of the most impressive sights in the natural world.",bioluminescence coral reefs underwater nature
2,Wreck of the Ten Sail,"Gun Bay, Cayman Islands",A massive maritime collision may have led to the myth of a resort island's strange financial status.,https://www.atlasobscura.com/places/wreck-of-the-ten-sail,"At the East End of Grand Cayman, far from the island’s cruise ship terminal and financial centers, a simple memorial commemorates a maritime disaster that gave rise to a legend about the island’s tax free status. On the evening of February 7, 1794, a convoy of ten British ships en route from Jamaica met disaster on the treacherous reefs of Grand Cayman. The Royal Navy frigate HMS Convert led a group of nine merchant ships, six of which were bound for England, three for the United States. The Convert’s captain, John Lawford, went to bed on that evening believing he had already safely passed by Grand Cayman. Unbeknownst to Captain Lawford, during the night six ships in his convoy sailed ahead of the Convert on a course which sent them directly towards the Cayman reefs. At 3:00 AM, one of the ships fired a distress signal and Lawford returned to the deck to discover that his own ship was now bearing down on the reef as well. As Lawford attempted to change course another ship in the convoy collided with the Convert driving both vessels onto the reef where they quickly foundered. All ten ships in the convoy ultimately wrecked on the reef. As the passengers and crew struggled to survive amid the breaking waves, island residents from the East End and Boddentown, having heard the ships’ distress signals, paddled out to the reefs in canoes to attempt a rescue. In the darkness and pounding surf, the Caymanians saved 450 of the stranded souls. Amazingly, only six people lost their lives in the disaster. The heroism of the Caymanians in rescuing the English sailors and passengers fueled a legend that lingers to this day.  The story goes that one of the passengers rescued from the wrecked ships was a son of King George III. When the King learned of the island residents’ bravery, he decided to reward them by decreeing that the Cayman Islands would forever be free of taxation and war conscription. However, there is no record that any member of the royal family was on one of the ships or that the King ever issued such a decree. Yet the legend is commonly repeated to explain the island’s unique financial status. In 1994, on the 200th anniversary of the disaster, Queen Elizabeth II visited the island’s East End and dedicated a memorial to the six victims. On a cliff with a view looking out to the reef where the ships wrecked, a stone monument and plaque commemorate the event. Perched along the cliff adjacent to the monument are six small concrete blocks representing the unfortunate few souls the Caymanians were unable to rescue.",shipwrecks plaques islands memorials
3,Wreck of the Teignmouth Electron,"Cayman Brac, Cayman Islands",The decaying remains of a ship whose captain mysteriously disappeared.,https://www.atlasobscura.com/places/wreck-of-the-teignmouth-electron,"This 40-foot ship has been left to rot on the beach of Cayman Brac, a reminder of the strange disappearance of its owner. Donald Crowhurst built the Teignmouth Electron for a round-the-world yacht race. Yet when the ship was found drifting in the Atlantic in 1969, Crowhurst was nowhere to be found. Based on the increasingly bizarre log entries found on the ship, it’s believed that due to sailing troubles he left the race and started reporting false positions, and eventually jumped overboard to drown. The ship then had several different owners, until it was left to decay in the Cayman Islands. Near the Kidco Dock, on the beach",ghost ships shipwrecks abandoned
4,George Town,"George Town, Cayman Islands","The capital of the Cayman Islands is a center of offshore banking, but gets battered by blistering hurricanes.",https://www.atlasobscura.com/places/george-town,"At first glance, George Town has it all. Stunning beaches, incredible snorkeling, and a thriving nightlife–throw in a few bank privacy laws and no direct income tax and voila! The fifth largest financial hub in the world and hot spot for the famous and wealthy. Alas, all is not well in paradise. The renowned tax haven also happens to be a nucleus of destructive hurricane activity. The small, flat island that hosts about two million tourists a year is extremely susceptible to heavy winds and rising sea levels. This factoid becomes particularly consequential in the face of devastating hurricanes that hit the island on average, every 2.2 years. In 2004, Hurricane Ivan submerged over 25% of Grand Cayman. Researchers estimate that over 80% of the island’s buildings were damaged in the hurricane. George Town’s incredibly resilient financial sector reopened with power only days after the hurricane struck. Impressive as it was, the recovery was criticized by many of the island’s less fortunate inhabitants who were left in the dark. However, the situation isn’t entirely obvious–Grand Cayman has more registered businesses than it has citizens. It seems the government was just serving the larger constituency.",weird weather phenomena disaster areas intriguing environs shops ecosystems
5,Davinoff's Concrete Sculpture Garden,"Old Man Bay, Cayman Islands",Grand Cayman is home to a colorful sculpture garden filled with giant concrete animals.,https://www.atlasobscura.com/places/davinoffs-concrete-sculpture-garden,"For those on Grand Cayman looking to get away from the hustle and bustle of the island’s west side, a visit to Old Man Bay will bring solitude, quite and… concrete. Located snuggly between the main island’s North Side and East End, the private residence and concrete sculpture garden of David Quasis, aka Davinoff, seemingly appears out of nowhere. Drive too fast on the rural neighborhood road and you might miss it. Davinoff’s Concrete Sculpture Garden is home to a larger-than-life Blue Iguana (a species unique to the island), a giant crab and an octopus, among others. Most of the sculptures depict animals from around Grand Cayman, a place that Davinoff vacations in for part of the year. Quasis began the park in 1999 with the smaller sculptures and then gradually introduced larger sculptures to the park. On average, it took him about seven weeks to construct some of the larger all-concrete sculptures. Made on one concrete slab, the sculptures are coated in a mix of cement/sand mortar and weigh an average of 1,000 to 2,000 pounds.  Although the sculpture garden is located on private property, it is open to the public. The sculpture garden is right along the roadside and admission is free. Though visitors are welcome and encouraged, please obey the signs and park in designated areas.",sculpture gardens sculptures
6,Temple Beth Shalom,Cayman Islands,"This tiny, charming synagogue in the Cayman Islands was built by a man as a present for his Jewish wife.",https://www.atlasobscura.com/places/temple-beth-shalom,"You might not expect to find a synagogue in the Cayman Islands, where the population is almost exclusively Protestant. Yet nestled amidst the lovely gardens behind the Mango Manor inn is one of the smallest and most charming Jewish temples around. The Jewish population of Cayman Brac is comprised of just a few members, including the couple who built this synagogue with their own hands. Lynne met George Walton in college. She was an Ashkenazi Jew from Brooklyn and he was a “Bracker,” a native of Cayman Brac, descended from one of the early families with Sephardic roots. The two married and traveled the world. After George retired from 20 years of Air Force service, the couple returned to Cayman Brac and opened a bed and breakfast. The Caymans are very Christian and there was no place for Jewish worship on Cayman Brac. George wanted his wife to have a spiritual home, so in 2002 he built her a synagogue in the garden. Temple Beth Shalom is humble, but not shabby in the slightest. The round white building stands out against the blue Caribbean sky. George laid pearl granite floors and Italian marble beams. Lynne carved the heavy mahogany doors, which read, “HOUSE OF WELCOME, MAY ALL WHO ENTER HERE FIND PEACE.” The domed ceiling is painted like a starry sky, with 12 lanterns representing the 12 tribes of Israel. Over the years the couple has collected important Jewish artifacts, including a Byzantine oil lamp given to them by the British Commonwealth Jewish Council for their work in promoting Judaism in the Caymans. Services are held most every Friday, with Lynne often acting as lay rabbi unless someone more learned is present. Even if there are visiting rabbis and cantors, she still plays a mean shofar and delights in giving tours of the synagogue her husband built for her. Temple Beth Shalom has also become a sort of community and events center, hosting island weddings as well as orchestral concerts, AA meetings, etc. The tiny synagogue has established Cayman Brac as a popular destination for vacationing Jews, but as the door’s inscription suggests, people of all faiths are welcome.",jews synagogues judaism jewish temples religion sacred spaces
7,Ugland House,"George Town, Cayman Islands",There is one corporation registered for every three square feet of space in this inconspicuous office building.,https://www.atlasobscura.com/places/ugland-house,"In 2015, American multinational corporations held an estimated $2.5 trillion in overseas tax havens, more than the GDP of the entire country of France. These tax havens are scattered across the globe, and one of the largest is inconspicuously situated in a five-story office building in the city of George Town in the Cayman Islands. There are nearly 100,000 corporate entities worldwide that use the Cayman Islands’ 0% tax rate to dodge corporate taxes, a number higher than the territory’s population itself. These thousands of corporations could together form a miniature city or a major financial district, but in fact thousands of their offices have the exact same address. The Ugland House in George Town covers a mere 10,000 square feet of land, but is simultaneously the official home of a whopping 18,857 corporate entities. Spanning just five stories, there is one corporation registered for every three square feet of space in the Ugland House. As President Barack Obama has remarked, “either this is the largest building in the world or the largest tax scam in the world.”",taxes wealth law money
8,Fusterlandia,"Havana, Cuba",A Cuban artist reclaimed his impoverished neighborhood as a dreamy folk art kingdom.,https://www.atlasobscura.com/places/fusterlandia,"Cuban artist José Fuster’s art is “naïve,” meaning he uses childlike crude shapes and bright colors in his untrained composition. His work has been compared to that of Picasso, a comparison that followed him in successful gallery tours across Europe. After one such tour, Fuster was struck with a desire to recreate something like Gaudi’s public works in Barcelona and Brâncuși’s across Romania in his own homeland. He wanted to put his artistic reality into his real-world surroundings, and he began in his own neighborhood. In 1975, after moving into a modest wood house in the rundown neighborhood of Jaimanitas outside Havana, Fuster set about decorating his studio in colorful mosaic. Once he was done there, he asked his neighbors if he could decorate their homes and business as well. A few accepted his offer and the tile creations grew. Over the course of a decade, doctors’ offices, bus stops, fountains, benches, gateways, and more were enveloped by Fuster’s whimsical imagination. Today, his artwork coats the neighborhood in a rainbow of strange, enchanting fantasy. Jaimanitas was an economically depressed area before Fuster arrived, and now it has turned into an artist’s paradise. Tourists are bussed into the neighborhood to admire Fuster’s still-growing kingdom, which has spawned a new generation of artists inspired by the surroundings they came up in.  Taxi from downtown Havana (about CUC$20 unless you are a better negotiator than me), or regular local bus (MN$0.80, or about 1/500th of the taxi fare, if you are adventurous enough) - it just off Avenida 5ta and even the bus-stops are Gaudi-esque. I think one of the hop-on-hop-off tour buses goes to the area too, and some regular tours of Havana go there. It is in the Jaimanitas area, not at the spot marked on the map as Playa Jaimanitas, but a few blocks south towards the main road (you might have to scroll the map a little to see it). There is no charge, but Fuster and his neighbors (many of whom have become artists as a result of his work) will surely appreciate you buying any of their works, small or large.",public works mosaics outsider architecture outsider art art
9,Discoteca Ayala,"Trinidad, Cuba",This subterranean disco dance club in a Cuban cave comes with bright lights and a dark legend.,https://www.atlasobscura.com/places/discoteca-ayala,"In the colonial city of Trinidad, Cuba, the nightlife is underground. As in, 100 feet under the earth, in an actual cave. Disco Ayala, also known La Cueva, is a dance club built into a natural cave, an unlikely union of Top 40 dance hits and naturally formed stalactites. It also was once the home of an infamous serial killer. La Cueva (“The Cave”) is a favorite weekend spot for locals and the venturesome tourists that get wind of it by word of mouth. The cavernous disco is located on the northern outskirts of town, about a 10-minute walk up a hill away from the center of Trinidad, an old Spanish colony that feels even more preserved in time than the rest of Cuba. Two hundred miles from the bustle of Havana, horses still trot down the narrow cobblestone streets of sleepy Trinidad, a Caribbean coastal town founded by Spanish explorers in the 1500s that rose to prominence as Cuba’s sugar economy boomed in the 18th and 19th centuries. The historic town is an unlikely setting for one of the world’s most bizarre discos. As you approach La Cueva, the first curious thing you’ll notice is there’s no noise at all coming from the club. It’s not until you walk through the gated entrance, descend down a long flight of stairs and through a tunnel into the jagged cavity that the dance floor opens up and the music starts blaring. The second thing you’ll notice is that it’s very hot. You’re in the Caribbean after all, dancing in a throng of a thousand people. In a cave. Inside, the scene is marvelously unique, if somewhat tacky. A mix of techno and salsa music explodes from the speakers, while videos of spring breakers and Cuban dancers play on suspended screens above the crowded floor. Stalactites and stalagmites surround the room, illuminated by colored lights. Rumor has it the staff has to smoke out the bats from the cave before the club opens at 10 pm each night. A few CUC will get you admission plus a free drink from the bar, a hole carved out of the natural stone. This is Cuba; make it a mojito. As if cave-dwelling bats and disco lights isn’t a strange enough juxtaposition, the cave was also once home to a notorious serial killer: Carlos “Coco” Ayala, who legend has it would abduct children and murder them in this very cave. According to the oral histories, Ayala was a deserter from the Cuban War of Independence in the late 1800s, and went into hiding underground where he committed unspeakable crimes. As myth and truth have blurred over the years, the killer has become a popular figure in Cuban culture—generations of parents have warned their children to be good or else Carlos Ayala will get you.  Meanwhile, the decision to name the club after the cave’s murderous former inhabitant remains a mystery.  From Trinidad center, walk up a path leading directly behind the cathedral, off Juan Manuel Márquez, or take the longer route from Hotel Las Cuevas. For google maps see: Disco Ayala, Discoteca Las Cuevas",dancing murder subterranean underground caves ecosystems history
10,Colón Cemetery,"Havana, Cuba","In terms of history and architecture, this is one of the most remarkable cemeteries in the world.",https://www.atlasobscura.com/places/colon-cemetery,"When you think of world-class cemeteries, places like Paris, London, New Orleans, or Buenos Aires might come to mind. But this cemetery in the heart of Havana is as stately and impressive as any of the more familiar “haunts” (sorry). Established in 1876, the Cementerio de Cristóbal Colón was named after Christopher Columbus and designed by a Madrid-educated Galician architect by the name of Calixto Arellano de Loira y Cardoso. Built around a central chapel that was loosely modeled after the Florence Cathedral (aka “Il Duomo”), the 150-acre cemetery is laid out in a grid of main central avenues and smaller side streets. As planned by Loira, the layout organizes the occupants of the cemetery according to their rank and social status, with the wealthy and well-connected occupying prominent spots on main thoroughfares while more lowly individuals (such as the condemned, victims of epidemics, and “pagans”) are relegated to the “suburbs.” Colón Cemetery contains over 500 major mausoleums, chapels, and family vaults, with styles running from renaissance to neoclassical to art deco. In addition to the countless stunning examples of funerary architecture, unique sites include: an elaborate 75-foot-tall memorial for firefighters who died in a disastrous citywide fire in 1890; mausolea for various trade and professional organizations (such as the Workers Society of La Tropical Brewery); special monuments dedicated to two baseball players, a chess champion (shaped like a white king piece), and a dedicated domino player (shaped like a double-three domino); and the burial sites of a remarkable number of poets, filmmakers and musicians, including Ibrahim Ferrer Planas of the original Buena Vista Social Club. One can also find here and there abandoned and unmaintained tombs and chapels of families now living in exile. The very first occupant of Colón Cemetery was the architect Loira himself, who died before the project was finished. Currently, the cemetery holds over 800,000 graves and included a million interments. This of course means that space for this still-operational cemetery is a premium, so typically remains are removed after three years to be boxed up and put in storage (yes, you read that correctly) in order to make room for new interments.",funeral art mausoleums tombs graveyards cemeteries
11,Callejon de Hamel,"Havana, Cuba",A colorful narrow alley in Cuba is full of street art and sculptures made of found objects.,https://www.atlasobscura.com/places/callejon-de-hamel,"Callejon de Hamel is a narrow alley in Havana filled with lively colorful murals and sculptures made from bathtubs, hand pumps, and pinwheels. It offers visitors to Cuba’s capital a taste of the city’s local art. Cuban artist Salvador Gonzáles Escalona describes his Afro-Cuban style as a mix of surrealism, cubism, and abstract art. After spending more than two decades producing artworks in Cuba, as well as the U.S., Norway, Italy, and Venezuela, the self-taught artist began adorning the alley outside his apartment with art in 1990. After filling the alley, which stretches for about two blocks, with mosaics, paintings, and sculptures, including a throne that bestows good luck and a bench made of old bathtubs, his works started spilling out onto street and up the sides of the buildings. The area was once rather desolate, but the colorful street now provides an eccentric backdrop for musicians and rumba dancers who entertain the increasing crowds of tourists and locals. Sunday afternoon rumba sessions are popular with tourists. A local children’s art program meets in the alley. The surrounding Cayo Hueso neighborhood once had a dangerous reputation, but Salvador’s art has helped to change perceptions of the area. Map the alley before you go because internet access in Cuba is iffy. The alley is located about a 15-minute walk east of the Hotel Nacional.",alleyways murals eccentric homes outsider art homes sculptures art
12,Coppelia,"Havana, Cuba","Castro's communist ice cream mothership has been serving five-scoop ""salads"" for over 50 years.",https://www.atlasobscura.com/places/coppelia,"In Cuba, you don’t have to look far to find an ice cream joint. But the aging citadel of cold confections known as Coppelia is the Alpha and Omega of the Cuban ice cream craze. Commissioned by Fidel Castro in an effort to bring the tasty phenomenon to his people, the sprawling, retro-modern helado complex has seen better days, but it continues to serve up thousands of scoops every day. Located in Havana, Coppelia was originally built in 1966 at the behest of Castro himself, who was notoriously interested in dairy products and sought to produce more quality flavors of ice cream than America. In truly grandiose fashion, the ice cream compound was erected on the site of an old hospital in the bustling Vedado district and designed to look like a sort of UFO, with long concrete spokes radiating from the top of the structure, surrounded by a park and assorted seating covering an entire city block. Coppelia was named after a 19th century comedy ballet by Celia Sánchez, Castro’s secretary and close confidant, who took charge of the project. Never has a communist dream of eating ice cream in the bowels of a stylized spaceship been more fully realized. In the early days, Coppelia offered 26 different flavors including such heady delights as orange-pineapple, coconut with almonds, and muscatel. Flavors were often mixed and matched in multi-scoop sundaes their eager customers couldn’t get enough of. Coppelia continued to grow and other locations opened around the country, but the central mothership never lost its iconic appeal. Over the years, the political tides have altered Coppelia’s offerings in different ways, as the price and availability of ingredients wax and wane, but through it all, the site has survived, becoming a “people’s park.” In the 1990s when trade fluctuations meant the country had to decide between dairy resources for butter or ice cream, ice cream won out. Coppelia still serves thousands of scoops each day to the hordes of people lined up for an “ensalada” (five scoops in a bowl), many of whom order more than one. According to some modern accounts, the number of flavors on offer are usually around three (of varying quality), down from the 50 or so offered during the shop’s heyday. Yet that hasn’t slowed Coppelia’s popularity. For all of the political, social, and economic influences on Coppelia’s significance, the simple truth is: Cuba’s hot, and ice cream’s not.",food markets and stores communism ice cream politics food
13,Los Jardines de la Tropical,"Havana, Cuba",A Spanish-style estate that has traded black ties for rock concerts.,https://www.atlasobscura.com/places/los-jardines-de-la-tropical,"All of the great parties in Havana could not stop Los Jardines de la Tropical from falling into a picturesque state of decay. Built in the late 1800s by the Herrera family, owners of La Tropical brewery, this Cuban pleasure garden is now a somewhat abandoned gem on the outskirts of Havana. Meant to mirror a lush Spanish estate, the Tropical Gardens, as the site is known in English, was built around 1912 and quickly became a hot spot for high society and the most popular orchestras of the time. In its prime, the grounds were scattered with waterfalls, gazeboes, and a small palace in the style of the Alhambra in Granada. There was also a huge ballroom capable of entertaining around 500 amorous couples. As the popularity of the lush social space waned, the structures fell into disrepair and many of the extravagant flourishes throughout the garden became overgrown. The site was partially refurbished and a number of different ventures including nightclubs and restaurants tried to bring the gardens back into favor but none of them stuck. Now the Los Jardines de la Tropical belongs to the Havana Metropolitan Parks organization and efforts are underway to preserve the verdant tropical history of the site. Frequent rock concerts and dance festivals are held on the grounds, so while the tuxedoes and finery may have disappeared, the parties rage on.",gardens parks plants architecture
14,Presidio Modelo,"Nueva Gerona, Cuba",A series of five defunct panopticon prisons in Cuba.,https://www.atlasobscura.com/places/presidio-modelo,"Built between 1926 and 1928, the Presidio Modelo was designed to be a model prison by President-turned-Dictator Gerardo Machado. Each building is a circle of prison cells surrounding a center watchtower. The idea behind the design was that the watchtower would be darkened making it impossible for the inmates to tell if they were being watched. This would cause a sense of invisible omniscience. Fidel Castro, his brother Raul, and other survivors of the rebel attacks on Moncado Barracks were housed in these particular panopticons, which were designed to hold up to 2,500 prisoners. With Castro’s rise, the Presidio Modelo was used to hold political dissidents, homosexuals, Jehovah’s Witnesses, counter-revolutionaries, and any other “enemies” to the dictator. The population quickly ballooned to more than 6,000 inmates. Riots broke out in the prisons in 1961 due to overcrowding, and in 1966 they were permanently closed by the Cuban government. Today, the buildings remain open as a museum and national monument. The old administration building functions as a school and research center.",crime museums prisons crime and punishment abandoned
