index,attraction,location,blurb,url,description,tags
0,Krupaj Spring,"Milanovac, Serbia",Legends of treasure and spirits flow from this this fairy tale-like oasis.,https://www.atlasobscura.com/places/krupaj-spring,"According to local lore, there’s much more to this dazzlingly colorful spring than meets the eye. Legend says the Homolje Mountains swallowed a large amount of gold and hid it in the Golden Cave deep under the Krupaj Spring, where the treasure is guarded by the aquatic spirit of Tartor. Each year, on the “devils day,” the spirit hits the drums and calls other spirits to a celebration. Only on that day is the entrance to the mystical cave open. Vlach women who want great power enter the river at night to meet the spirit. In return, the spirit demands a prize, usually a beautiful young woman. The spring is not only a source of Vlach myths and legends. It’s also an ecological oasis. The hypnotizing turquoise water is surrounded by plants, their branches descending into the cold water like the arms of great forest guardians. Above the lake rises a picturesque cave, fulfilling the fairy tale-like backdrop. Underneath the lake is a maze of underground canals, which are challenging even for the most experienced divers. The stream of the spring, 1,427 feet (435 meters) long, confluences with the Krupaj River. A dam built near the spring creates an attractive waterfall as well.",intriguing environs legends natural wonders ecosystems water nature
1,Golubac Fortress,"Golubac, Serbia",This 14th century castle withstood years of battle but is now sliding off the hills into the Danube.,https://www.atlasobscura.com/places/golubac-castle,"Golubac Fortress is one of the best preserved medieval fortresses in Europe. Yet the advent of modern technology has submerged some of the outer walls of this storied Serbian fortification, finally causing the decay of a powerful compound that survived years of war and battle. Comprised of 10 different towers protecting three internal compounds, Golubac Fortress was a powerhouse guarding the Danube. Despite its formidable structure, it changed hands many times throughout its existence, but even war and constant attack could not destroy the thick stone walls. Unfortunately, the only thing strong enough to begin the death of Golubac was modern technology. In 1964, a hydroelectric dam on the Danube caused flooding along its shores. The rising water levels eventually submerged Golubac’s outer walls along the lower bank. Along with the Danube’s invasion of the fortress, a road was created that passed through the walls, once again proving that the only way to breach Golubac was with the technology of modern progress and infrastructure. In 2005, a campaign to restore the overgrown fortress was undertaken and Golubac is now a popular tourist site in Serbia, especially during boat tours of the Danube.",outsider architecture ruins architectural oddities architecture
2,The Skull Tower of Nis,"Niš, Serbia",Structure built from the skulls of vanquished foes.,https://www.atlasobscura.com/places/skull-tower-nis,"Piling up heaps of skulls of your vanquished foes represented the apogee of barbaric warlord behavior. This ancient practice survived in some cultures well into the historic times. Ćele Kula, (lit. Skull Tower) in Niš Serbia, built in 1809 by Turkish general Hurshi Pasha out of skulls of defeated Serb rebels represents one of the most recent and best preserved examples of this tradition. The year 1809 marked the turning point in the course of the First Serbian Uprising against the Ottoman Empire (1804-1813). The outnumbered rebel army faced a 36,000 strong force of Turkish imperial guards near the strategically important southern city of Niš. Rather then surrender or flee they decided to put up a desperate last stand at Čegar Hill. Faced with imminent annihilation, the rebel commander Stevan Sinđelić in an act of desperation fired a shot into a gunpowder keg at the fully stocked gun powder room, blowing up his entire army as well as wiping out enemy soldiers who were already flooding the rebel trenches. Deeply angered by the rebel force’s actions, the Turkish commander Hurshid Pasha decided to teach a grim lesson to the Serbian nation. The bodies of the dead rebels were mutilated. Their skins were pealed off their decapitated heads, stuffed up with straw, and sent to the Imperial court in Istanbul as proof of Turkish victory. The skulls were used as building blocks for a tower built by the main road at the entrance of the city. A warning to the local populace of an impending fate to any potential future rebels. In total, 952 skulls were used. In its original form, the tower stood 15 feet high and 13 feet wide. Skulls were arranged in 56 rows, with 17 skulls in each row, at each side of the tower. The skull of rebel commander Stevan Sinđelić was placed at the top. This gruesome edifice, left a deep scar in the Serbian national psyche. However, it failed at its purpose. The Serbs rebelled again in 1815, this time successfully, driving off the Turks and winning independence in 1830. In the years immediately following the building of the tower, the families of deceased rebels chiseled away some of the skulls in order to give them proper funerals. Today 58 skulls in total remain in the tower. The authorities of Serbia in 1892 built a chapel around the tower to preserve this unique monument representing the nations bravery and sufferings. The skull of Stevan Sinđelić is also on display at the chapel. As an added curiosity, a nearby brick factory bears the name of ?ele Kula.",ossuaries skulls memento mori towers catacombs and crypts
3,Belgrade Tesla Museum,"Belgrade, Serbia","Nikola Tesla's ashes are held in a golden sphere, surrounded by his works.",https://www.atlasobscura.com/places/belgrade-tesla-museum,"In the center of Belgrade, a villa holds the world’s largest collection dedicated to the life and work of scientist and inventor Nikola Tesla. Famous for his rivalry with Thomas Edison — and for his invention of the alternating current (AC) current electrical system, the induction motor, most likely radio transmission, and, of course, the Tesla coil — Tesla’s heritage is complicated. He was an ethnic Serbian, but an Austrian citizen, born in what was at the time the Austrian Empire, now Croatia. He lived his professional life in Budapest and Paris, then moved to America. He later became an American citizen, and he died in New York City in 1943. Ten years after his death, his records were transferred by his nephew to the new museum in Belgrade. The museum consists of seven display rooms holding thousands of documents, books, photographs, and equipment belonging to Tesla. Several models are on display, including one of the famous Wardenclyffe laboratory in New York. The collection was named part of the UNESCO Memory of the World program, dedicated to the preservation of documents and materials related to world knowledge, in 2003. The museum is currently engaged in a program of digitizing the documents in their collection. Tesla’s ashes are held in a golden sphere in the third room, and his death mask is in the last. There are several other, smaller tributes to Tesla around the world, including a small museum and statue dedicated in 2006 in his hometown of Smiljan, Croatia.",nicola tesla obscura day locations electrical oddities strange science relics and reliquaries instruments of science museums
4,Uvac River Meanders,"Družiniće, Serbia",A sinuous path among steep cliffs creates a stunning sight in southwestern Serbia.,https://www.atlasobscura.com/places/uvac-river-meanders,"Over its course of 119 km (74 miles), the Uvac River carves a deep and winding valley through a dramatic karst landscape of mountain peaks, towering escarpments, and expansive caves. Among such engaging terrain, the Meanders stand out as a particularly striking portion of the Uvac River’s ruggedly picturesque channel. The Meanders are formed by a series of tightly packed, looping arches that the river has sculpted out of its limestone bed over the millennia. In this stretch, the canyon walls can soar up to 100 meters (328 feet) above the twisting and turning waters below. The result is a natural setting that is as impressive from any elevation. The Uvac River Meanders are part of the Uvac Special Nature Reserve, a protected area first created in 1971 that now encompasses a total of 7543 ha (29 square miles). The reserve is home to several notable species of birds and fish, including the osprey, eagle owl, goosander, chub, barbel, huchen, and sneep. The area is particularly popular among vulture lovers, as it serves as a sanctuary for the griffon vulture, a bird featured on many Serbian coats of arms whose wingspan can reach 3 meters (10 feet). The griffon vulture faced extinction as recently as 20 years ago, but is now thriving in the Uvac River Valley, thanks in large part to conservation groups that have set up large “outdoor restaurants” for the scavengers, stocked with carrion and slaughterhouse waste. The majestic birds can often be seen perched on the cliffs overlooking the Meanders.  Boat tours are available, but only via authorized guides, as restrictions are in place to limit numbers of visitors. Contact the local tourist bureau for information on booking a tour.",geographic oddities wildlife sanctuaries cliffs landscapes fish rivers birds animals
5,Bubanj Memorial Park,"Niš, Serbia",This memorial park stands on the site of one of the largest mass executions of the Second World War.,https://www.atlasobscura.com/places/memorial-park-bubanj,"World War II isn’t known for those who survived it. Holocaust memorials solemnly honor the dead from Berlin to New York. Russia is speckled with hallowed battlegrounds where the bodies claimed by the winter war fell two-deep. The Normandy American Cemetery is the most vast and haunting American service cemetery outside of Arlington National Cemetery. In Serbia, things were just as bad. Bubanj Memorial Park marks and honors the location of one of the most horrific mass executions of the entire war, where more thаn 10,000 Serbs were taken prisoner, gathered and unceremoniously shot by invading German forces. Estimates of the brutal event’s toll range between ten and twelve thousand lives lost to the execution. The majority of the victims were citizens оf the Serbian city of Niš, which is where the memorial park іs located. Bubanj Memorial Park is at once a stark and empty locale meant to inspire reflection and honor, but also a functioning public park, complete with memorial trails and monuments. At the park’s center, a 23 x 2.5 meter marble monument consisting of five separate monoliths abstractly symbolizing the progression of the war and its effect on the local populace, moving from German invasion and execution squads to Serbian resistance and eventual victory. The monuments themselves only compliment the larger memorial, which is the park itself, build on hallowed ground once the site of a human atrocity that should never be forgotten. Situated оn the hill southwest оf the Bubanj оf Niš, whіch cut the main road Niš - Skopje, іs situated 2 km frоm the оther Serbian Cultural Property оf Great Importance, Crveni Krst concentration camp.",crime and punishment memento mori outsider architecture monuments statues
6,Ružica Church,"Belgrade, Serbia",A Serbian church lit by chandeliers made of weapons.,https://www.atlasobscura.com/places/ruzica-church,"Lighting the frescoed walls of Ružica Church, a small chapel tucked into the side of the Serbian Kalemegdan fortress, are two chandeliers made entirely of spent bullet casing, swords, and cannon parts. It is a more fitting decoration than one might realize. Controlled at various times by the Serbs, Turks, Hungarians, and Austrians, the small dark Ružica church has seen a lot of action. The space the church now occupies was, for over 100 years, used by the Turks as a gunpowder magazine. The church had to be largely rebuilt after World War I. Though damaged by bombings, there was an upshot to the devastation. While fighting alongside England and the US, Serbian soldiers on the front line used their downtime to craft the incredible chandeliers from the materials available to them: the spent shells and weaponry that lay strewn around the battlefield. The soldiers managed to carry their light giving creations to the church, where they still light the room to this day.",outsider art sacred spaces museums and collections
7,Kosmaj Monument,"Koracica, Serbia",This spaceship-like Serbian monument reaches for the stars in celebration of the fallen fighters of fascism.,https://www.atlasobscura.com/places/kosmaj-monument,"The Kosmaj Monument (Kosmaj Spomenik in Serbian), is made of several freestanding concrete structures, each roughly 40 meters high, that taken together look a bit like a spaceship sent through time from a future envisioned in the 1970s. Built in 1970 by sculptor Vojin Stojic and architect Gradimir Medakovic, the brutalist monument celebrates a group of partisan fighters in World War II who battled against the German occupation in the south of Belgrade. During the fighting, the battalions lost over 5,000 soldiers but their “guns of freedom kept shooting.” The monument itself sits atop the highest peak in the region like some sort of Christmas star crowning a mountain-sized tree. According to modern visitors, the monument is in some disrepair and unfortunately, the locals do not seem to have any interest in restoring it.",communist monuments fascism communist architecture brutalism war memorial world war ii monuments sculptures military
8,Western City Gate of Belgrade,"Belgrade, Serbia",A pair of connected skyscrapers form this symbolic gateway.,https://www.atlasobscura.com/places/western-city-gate-of-belgrade,"The Western City Gate in Belgrade is not so much an actual throughway into the city as it is a massive portal that has been created by a couple of linked towers, capped with a restaurant as a crown. Alternately known as the Genex Tower, the Western City Gate was built in 1977 as both a commercial and residential space, divided between the two skyscrapers. The towers are exemplars of the angular brutalist style and look not unlike something plucked from a sci-fi dystopia. The shorter of the two towers (at 26 stories tall) is actually home to the Genex company offices among other office space, while just across the gap is a taller tower (standing 30 stories tall) that is reserved for residential space. All said and done, the skyscraper(s) rank as Serbia’s second tallest buildings. The pair of towers are connected at top by a two story foot bridge that not only allows people to travel between the structures, but also provides for some amazing views of Belgrade. On top of one end of the bridge is circular revolving restaurant reminiscent of the pinnacle of the Space Needle in Seattle if that were perched atop a grim spire. Anymore, the sides of the well-known building are plastered with advertisements that often hang down the length of the structure. Even with these bright ads giving some color to the structure, its brutalist look manages to shine through, and this symbolic city gate remains a rather dour introduction (or final image) for the city.",brutalism towers architectural oddities architecture
9,Drina River House,"Bajina Bašta, Serbia","For over 40 years, this quaint little house has teetered on a rock in the middle of a river.",https://www.atlasobscura.com/places/drina-river-house,"Outside the town of Bajina Bašta, at the narrows of the Drina River, a curious little house has rested on its rocky perch since 1969. For more than 40 years, this increasingly famous, nameless cabin has balanced atop a rock in the middle of the river. It has been miraculously spared by the annual rising and falling of waters. According to the story of its construction, a group of youth became enamored with the spot after noting the outcropping in the middle of the Drina River was an ideal place to tan and swim. In the following year, the owner undertook the laborious task of building the house on the rock by hand, which he acknowledges could not have happened without the help of his friends. Since that time, the one-room cabin has served as a holiday respite for its creator. At the time of its construction, all the house’s building materials were rowed out by the boatload. Little has changed today, as a watery traverse through the swiftly flowing currents of the Drina remains the only way of reaching the rock on which the house sits. After National Geographic published an image of the unnamed little house as its “Photo of the Day,” outsiders began making pilgrimages to the banks of the Drina in order to verify its existence with their own eyes. In the process, they’ve been given a glimpse into the greater beauty of the surrounding Tara National Park, which has been shortlisted by UNESCO to receive coveted protection status since 2002. The park is a mountain refuge known for its dense forests, steep limestone cliffs, and deep canyons formed by the Drina’s upper reaches. Sometimes referred to as the “River of Life,” the Drina itself first gained pre-Internet fame more than half a century ago thanks to Nobel Prize-winning author Ivo Andrić, who introduced the world to its waters as an immortal bearer of life’s greatest struggles, through works such as 1945’s The Bridge on the Drina. Though not exactly off-limits to outsiders, the budding landmark is a piece of private property and should be respected as such.",national parks rivers houses homes
