index,attraction,location,blurb,url,description,tags
0,Kaplica Czaszek: The Chapel of Skulls,"Kudowa-Zdrój, Poland","The walls and ceiling of this Polish church are decorated with thousands of skulls, with another 21,000 skeletons just below.",https://www.atlasobscura.com/places/kaplica-czazek-chapel-skulls,"In 1776, while America was declaring its independence from England, and bodies were piling up in the American revolutionary war, a priest and grave digger in the small Polish town of Czermna, (a kilometer to the north of Kudowa Zdroj) were also busy piling up bodies, but for a very different purpose. Within the modest looking St. Batholomew’s Church (also called the Kaplica Czaszek) are the skulls and bones of over 3,000 people, decorating the ceiling and walls, and arranged in various patterns — mostly in a repeating crossed bones Jolly Roger-style — with another 21,000 skeletons stuffed in the church crypt below. Collected by Czech priest Vaclav Tomasek and J. Langer, the local grave digger, it took the pair some 18 years, from 1776 to 1794, to collect, clean and arrange the as many as 24,000 human skeletons that pack the church. While the majority of the skeletons are stacked in a 16-foot deep crypt beneath the church, the rest are beautifully displayed in what Tomasek saw as a “sanctuary of silence.” The two had plenty to choose from in terms of raw materials. The Thirty Years War, the Seven Years War, and numerous other skirmishes between Catholic, Hussite and Protestants, Poles, Czech and Germans that bordered the area, left mass graves aplenty, not to mention the cholera epidemics that routinely killed hundreds. Tomasek apparently found the mass graves by watching where local dogs went to dig for bones. As the two uncovered and cleaned the thousands of skeletons, the priest and grave digger set aside skulls of interest for display in the church. Today the skulls are still displayed, and include a Tartar warrior’s skull, the Czermna mayor and his wife, skulls with bullet holes, a skull Swiss-cheesed by syphilis, and even the skull of a giant. Besides these special skulls are those of the priest and the grave digger themselves, presiding proudly over the Chapel of Skulls they created and now call their final resting place. A trapdoor to the crypt below can be opened to reveal the other 21,000 skeletons stacked just below. There is a recording in the church that explains the history of the chapel, but so far it is only available in Polish, Czech, and German. Unfortunately no photos are now allowed inside the Chapel. No photos allowed inside the Chapel.",ossuaries catacombs skulls bones catacombs and crypts churches sacred spaces
1,Crooked Forest,"Gryfino, Poland",Countless stories attempt to explain Poland's mysterious J-shaped trees.,https://www.atlasobscura.com/places/gryfino-forest,"Blending science fiction and ecological abnormality, a group of 400 trees in Poland’s Krzywy Las or “the Crooked Forest,” are mysteriously and identically bent. Hovering just inches above the ground, the trees dramatically take a sharp turn toward the sky, rounding into little J shapes as they make their ascent. There is no definitive answer for these pines’ bizarre shape, and the stories about them run the gamut from the practical to the bizarre. The most grounded explanation among those seeking answers is that the trees may have simply been buried beneath a terrible snowstorm in their infancy. Others still believe the gravitational pull in that area has morphed their trunks. The most intriguing explanation suggests that local foresters manipulated the trees after planting them in 1925-1928. Apparently, the foresters hoped to make furniture from the bent shapes and intervened when the trees were only 10 years old. Refusing to let the trees grow upwards, the foresters severely stunted their growth. Likely abandoning their efforts after the start of WWII in 1939, the foresters left a lasting ecological mark 80 years later. Every tree in the Crooked Forest has the same haunting bend, but despite bent beginnings, they have all grown to be tall and seemingly unhampered by their C-shape curves. Trees are resilient, and so they continued to thrive, relying on the one branch they had left to take over complete function and grow upwards. Whatever damage occurred to one tree must have happened to them all because they remain uniform in deformity.  The easiest way to get to the Crooked Forest is by taking a taxi or bus line 1 from Gryfino.",forests trees natural wonders ecosystems plants nature
2,Rynek Underground,"Krakow, Poland",Beneath Kraków Old Town's main square lies a hologram-filled medieval market vampire graveyard wonderland.,https://www.atlasobscura.com/places/rynek-underground,"Standing on the cobblestones of Kraków’s historic market square, it would be easy to miss the 4,000-square-meter archaeological site/high-tech multimedia extravaganza a mere four meters below your feet, known as Rynek Underground. The subterranean excavation of the square began in 2005, after the discovery of various artifacts around Kraków’s famous Cloth Hall led to speculation about what else might be found below street level. What was discovered was a treasure trove of items and structural remnants that paint a vivid picture of everyday commercial life in Kraków over the past 700 years, and even beyond. The unique, fully-underground excavation uncovered not only the remnants of merchant stalls and various quotidian objects — such as weights, coins, clothing, and jewelry — but also preserved stretches of medieval thoroughfares, remnants of a settlement that was destroyed by raiding Tatars in 1241, centuries-old aqueducts, and a cemetery showcasing some of the peculiar burial practices of the 11th century. Rynek Underground, opened in 2010, is the museum that was built to showcase this treasure trove of Kraków history, and mixes the artifacts and restored archaeological sites with lasers, smoke machines, holograms, and 600 three-dimensional models of everyday objects manipulated via 37 touchscreens. Visitors to Rynek Underground are first greeted by holographic 14th-century Krakovians projected onto a curtain of smoke, which is parted to reveal an immersive environment representing daily life in medieval Kraków Included in the historical cornucopia are displays depicting burial practices from 1,000 years ago, including the method for burying a suspected vampire. Long-established in Polish folklore, vampires were believed to only become creatures of the night after death. Likely candidates for future vampirism could be identified via their red hair or rows of extra teeth. In order to prevent the undead from rising, “vampires” were buried in a fetal position, with hands tied and heads cut off and placed beneath their feet. This would, it was believed, slow them down quite a bit upon reanimation — and you can see it in practice at Rynek Underground. Given the popularity of the museum and the fact that occupancy is limited to 300 at a time, visitors are advised to buy tickets in advance for a particular entry time. If you have kids, don’t miss the kids’ room, which includes a rousing automated puppet show. If you like lead, don’t miss the 693-kilogram “lead loaf,” which was a highly valuable metal before people figured out that it’s pretty poisonous.",vampires underground hidden graveyards medieval archaeology cemeteries museums and collections museums
3,Wieliczka Salt Mine,"Wieliczka, Poland",An underground city of salt.,https://www.atlasobscura.com/places/wieliczka-salt-mine,"The Wieliczka Salt Mine in Poland is the epitome of technological human progress. The beginnings of the current mine are believed to have been primitively excavated after the discovery of a rock salt deposit in ancient times. In the middle ages, salt became recognized as one of the most important staples in the food and preservation industry, leading to the advancement of salt mining technology and further excavation. During the Renaissance, the mine was one of the largest business ventures in Europe. It was around this time that royal tourists started to flock to the mine, lured there in part by the developing Renaissance taste for humanism and culture. By the late 18th century, Austria gained control of the mine and brought new forms of organization, as well as further technological advancement - many of which are responsible for the longevity of the mine. The birth of general tourism in the mine occurred during Austrian rule. In the early 1990s, the production of salt in the mine ceased, and after the mine flooded, the importance of preservation was reestablished. Despite the mine’s remarkable history, it is the miner artwork (and later artwork by others) that brings over a million tourists to the Wieliczka Salt Mine each year. The miners slowly turned the mine from a dark cave into a majestic royal location. By the 19th century, giant salt-crystal chandeliers lighted the underground complex. Striking salt-carved monuments and reliefs decorated chambers available to tourists, resulting in Europe-wide fame. In the early 1900s, the Kinga Chapel was formed, a chamber filled with large biblical reliefs. Nowadays, tourists from all over the world are guided through the bizarre labyrinthine tunnels of the mine, astonished by the beautifully detailed sculptures, chapels, and even a restaurant as they relive over a thousand years of salty history. In recent years, the mine has been touted for its health benefits. The atmosphere inside is said to be excellent for those suffering from a number of types of respiratory illnesses, and guests can now stay at a special health center/resort there. The Wieliczka Salt Mine is one of the world’s oldest salt mines still in operation.  In 1978, the mine was inscribed on UNESCO’s World Heritage List.",wonders of salt long now locations places to stay outsider architecture eccentric homes subterranean sites homes sacred spaces
4,The Bones of the Wawel Dragon,"Krakow, Poland",Real bones which are said to have belonged to a Polish dragon.,https://www.atlasobscura.com/places/the-bones-of-the-wawel-dragon-krakow-poland,"Poland’s Wawel Cathedral holds the remains of a number of Polish royals as well as some of the country’s most famous religious art, but the real attraction at the massive religious compound is the hanging bundle of bones which are rumored to have belonged to a local dragon. Hanging next to the cathedral’s entrance are the “real” bones of the Smok Wawelski—the Wawel dragon. They are chained together in a random jumble, hanging high above the main doors. Before the city was founded, the dragon was said to live in a cave under one of Wawel’s rolling hills. He was of the classic maiden-devouring ilk and the local people even had to put out a fresh young woman each month to quell his appetite. According to legend, he was finally killed by a local hero (or a local apprentice depending on the version), who fed Smok a lamb laced with sulfur. This made the beast so thirsty that he drank water from the river until he exploded. As delightful as it would be if the remains were truly mythological, the bones are actually thought to be fossilized whale bones or mammoth bones. Regardless of their true origin, they have been there for centuries and are credited with magical powers.",dragons churches monuments sacred spaces animals
5,Wawel Dragon's Den,"Krakow, Poland","This Polish cave has housed a dragon, a brothel, and an enduring legend.",https://www.atlasobscura.com/places/wawel-dragons-den,"There are differing legends about how the city of Krakow got its name. Fortunately, every version involves a dragon. According to the stories, a ferocious dragon once lived in the cave that is now part of the Wawel Castle complex. The lizard terrorized the city below for many months, requiring weekly offerings of cattle. Should the townspeople fail to provide the requisite number of animals, the dragon would scorch and devour an equal number of human beings. Here’s where the stories diverge. One says that a cobbler named Krak came up with the idea of stuffing a dead sheep full of sulphur and leaving it out for the dragon as a handy snack. Once eaten, the sulphur ignited in the creature’s belly, forcing it to gulp down gallons of water from the River Vistula until eventually, it exploded. Krak then married a princess, became king, built a castle atop the cave, and named the city in his honor. In another version, the dragon appeared during the reign of King Krakus (sometimes called Gracchus). The beleaguered king asked his two sons, Lech and Krakus II, to rid the city of the fiery scourge. Lech and Krakus came up with the same solution as cobbler Krak, but following the dragon’s explosion, began to quarrel about which of them deserved credit for the dragonslaying. Lech killed Krakus, and told the townspeople that his brother had been killed in battle. When the secret was eventually revealed, Lech was exiled from the country and the city was renamed for the innocent Krakus. The cave itself where the dragon is said to have lived is made up of a series of limestone rooms, that in medieval times served as a tavern and brothel. Today, it is a popular tourist attraction. A fearsome bronze sculpture by artist Bronislaw Chromy was installed at the entrance to the dragon’s den in 1972. Although the sculpture has seven heads, only one breathes fire (thanks to an ingeniously-placed natural gas nozzle).",brothels dragons legends caves ecosystems
6,Auschwitz Concentration Camp,"Oswiecim, Poland",The former Nazi concentration camp stands as a museum to remember this dark chapter in European history.,https://www.atlasobscura.com/places/auschwitz-concentration-camp,"Auschwitz is best known for its horrific story. Many people lost their lives in the concentration camp during World War II. Today it is a museum to remember that dark chapter in European history. The museum is split in two parts. The first is the brick buildings that housed staff, the sick, and various medical experiments. Today you can visit most of the buildings, listen to stories of single people, see their photographs, and the belongings that were stolen from them. A strong stomach is recommended for parts of the museum as it will bring tears to the eyes of even the strongest people. You can go inside solitary cells, one of the smaller gas chamber and crematoriums. The second part of the camp is the one best known from movies. Most barracks have been torn down just after the war but the chimneys remains standing, reminding the visitor how many people were forced to live here until they died from exhaustion or gas. A couple of barracks can still be visited. The crematoriums, where every day 600 people were killed, have been destroyed and can only be observed from a platform. There is also a smallish lake that holds the ashes of countless men, women, and children. Several memorials and signs tell the story of the disturbing place.  There are two parts to the museum, as this was actually two camps. There are car parks available, free shuttles, or you can walk (3km). Admission is free, but it's well worth it to invest in a guided tour. Even though admission is free, there are limited number of tickets available daily and are all pretty much taken by the tour agencies leaving you no choice but to go on a guided tour. Be sure to check ahead if you want to go by yourself and double check what language the tour will be in in case there happens to be free tickets.",holocaust
7,The Neon Museum,"Warsaw, Poland",A program of Communist glamour in post-Stalin Poland is preserved in this colorful museum.,https://www.atlasobscura.com/places/the-neon-museum-warsaw-poland,"After the death of Joseph Stalin in 1953, the Eastern Bloc went through the so-called Khrushchev Thaw that saw a relaxation of social and cultural repression. In Poland, one consequence of this shift was an era of “neonization,” an official policy to bring some of the glitz of Western nightscapes to the streets of Polish cities. The Neon Museum seeks to preserve and display the signs produced under this odd, charming state program. The museum’s collection consists of hundreds of neon signs that were put up throughout Poland from the 1950s to the 1970s. Commissioned and installed by Reklame, the official state advertising agency, the signs were frequently designed to promote cultural and nightlife venues as well as a (theoretically) burgeoning consumer culture. However, since there were no brand names or privately owned shops or businesses, the signs often simply stated what could (again, theoretically) be found at a location (e.g., “Jewelry,” “Sewing Machines,” “Dancing,” “Theater,” etc.) in graceful loops of electric color. The signs were designed by some of Poland’s most prominent artists and graphic designers, and frequently featured totally unique, hand-written fonts. There were many non-typographical, purely decorative signs as well, designed to beautify drab facades and animate the night sky. These neon signs became a defining characteristic of Polish city streets and served as landmarks for the people below. As these signs started to disappear in the post-Cold War era, photographer Ilona Karwinska set out to document this unique industrial art form that left an indelible mark on a particular period of Polish urban life. The resulting exhibition, “Polish Neon,” laid the groundwork for The Neon Museum, which Karwinska opened with her partner David Hill in 2012. It is the largest collection of neon signs in Europe.  Photographers, be aware: only mobile phones are allowed to take pictures inside. No DSLR's or other types of cameras.",neon public works communism museums and collections museums
8,Ruins at Westerplatte,"Gdańsk, Poland",The site of the first battle of World War II.,https://www.atlasobscura.com/places/ruins-at-westerplatte,"On a tiny, cold and wet peninsula, outside the Free City of Danzig, the first shots of World War Two were fired. The first battle of the most devastating conflict in human history began when, on September 1, 1939, at 4:48 am, the German battleship Schleswig-Holstein let loose a barrage of artillery onto the Polish naval depot, Westerplatte. Despite the fact that Westerplatte was tiny and poorly guarded, it was a surprise to few that this would become the site of the first battle of a war long in the making. Within the Free City of Danzig (Gdańsk, today), Nazi support was at an all-time high among the largely German local population, which Hitler’s government had been trying to annex into the Third Reich for years. Westerplatte was the location of the only Polish military presence in the area. For nearly a decade, the Polish military had been warning its allies that a German attack was imminent, but provisions stipulated in the Treaty of Versailles limited the strength of the Westerplatte compound to just 88 soldiers. Against the treaty and in preparation of the ensuing violence, the Polish naval garrison began reinforcing their meager existing fortifications with machine guns, mortars, and antitank weaponry while the number of soldiers stationed there was nearly tripled. It was all for naught, as the Germans won the battle, but against all odds, the outnumbered and outgunned Polish soldiers were able to keep a force more than ten times their number at bay for seven days. In the end, of the 3,400 Germans who took part in the battle, 300 died. Only around 15 of the 210 Polish forces perished. German General, Friedrich-Georg Eberhardt, was so impressed with the valor and heroism of the Polish forces that, following the battle, he allowed Polish Major Henryk Sucharski to carry his saber into captivity and saluted the fallen Polish forces. The heroism of the loss became a rallying cry for Polish underground resistance throughout the war and the battle has been compared by Polish historians to Thermopylae and Verdun. Today, an outdoor museum with a walkable exhibition leads you through the history of the peninsula, as well as the prelude, duration, and aftermath of the battle. Memorials at the site to the fallen Polish soldiers are continuously decorated with flowers and candles. Ruined buildings from the battle have been stabilized and can be walked through. In 1966, the Soviet Government gifted a massive monument to the site called “A Monument to the Defenders of the Coast.” A large sign stands next to the monument reads “Nigdy Więcej Wojny”: War Never Again. There are three primary ways to arrive at the battleground and memorial. By car is the most efficient and parking is free. (It should cost around 25zł by taxi from the city center.) City bus 106 runs everyday, year round and leaves from Gdańsk’s central station. The last option is by ferry on the Żegluga Gdańska boat. The outdoor exhibition is free, open 24/7, and takes between 2-3 hours to explore. Reading material is in Polish, English, and German.",war history world war ii military
9,Książ Castle,"Walbrzych, Poland",A fairytale Gothic castle steeped in Nazi treasure conspiracy theories.,https://www.atlasobscura.com/places/ksiaz-castle,"Shrouded in secrets within the Owl Mountains of southwestern Poland, there sits a magnificent castle where many Nazi conspiracy theories find their roots. Ksiaz Castle is an impressive fortress rising up on a cliff embankment and surrounded by lush forests and immaculate gardens. With a history that dates to the 12th century, the imposing complex has had a wide variety of important owners and architectural acknowledgments that are worth a visit in their own right. Today, however, it is what lies under the castle that draws people’s attention. Ksiaz was confiscated by the Nazis during World War II, and tens of thousands of Nazi prisoners, mainly Jews from Hungary and Poland, were forced to build a massive subterranean complex with 12-meter high ceilings beneath the Gothic and Baroque ramparts that rose above. Most of the network of underground structures lie unfinished directly beneath the castle and in the surrounding area, all part of the mysterious Project Riese (German for “giant”). One of the largest Nazi construction projects during the war, Project Riese continues to baffle historians and scholars due to it’s top-secret status and the few documents that remain detailing it’s purpose. One thing is for certain: Upon completion of Project Riese the castle was to become Adolf Hitler’s personal headquarters. It never did though. The project was never finished and Ksiaz was eventually captured by the Red Army which stole, destroyed, and secreted much of the information relevant to the project. To this day, little but word of mouth rumors and stories can be gleaned from locals who tell of secret atomic weapons or hidden Nazi trains that are laden with valuable art and treasure, said to be booby trapped with extensive weaponry and lying within the soil around the complex. Every year, treasure seekers from around the globe can be found hunting the hills around the castle with metal detectors and dowsing rods, hoping to be the one to find a cache of Nazi gold or any sort of hint to the secrets the castle’s underground complexes may hold. From Wroclaw, the castle is easy to get to by public services. Take a train from Wroclaw to Walbrzych-Miasto station which will take around an hour and thirty minutes and cost 14.60 zloty, and then jump on the number 8 or 12 bus. Alternatively you can drive the 70km from Wroclaw. Taxis from Walbrzych-Miasto are usually around 20-30 zloty.",hitler conspiracy theories treasure gold nazis castles medieval world war ii military
