index,attraction,location,blurb,url,description,tags
0,Fiat Tagliero Service Station,"Asmara, Eritrea",Eritrea's futuristic gas station is a nod to Italy's fascist history.,https://www.atlasobscura.com/places/fiat-tagliero-service-station-asmara-eritrea,"Located in the center of Asmara, Eritrea’s capital city, is the Fiat Tagliero Service Station. Designed by famed Italian architect Giuseppe Pettazzi, this Futurist-style gas station was completed in 1938. Asmara is the largest city in Eritrea and was incorporated as its capital by the Italians during their colonial rule of the African country. Pettazzi built many Art Deco buildings in Eritrea during this time, but this service station— modeled on airplane design as evidenced by its “wings”— is his most famous. The Fiat Tagliero Service Station is a petrol station that includes a central tower with office space, a cashier’s desk, and a shop. The building’s flighty design is widely understood as a problematic nod to Italy’s Fascist history; it was built just months after the country’s airplanes dispensed thousands of sulfur mustard shells over Eritrea, killing tens of thousands of innocent civilians. During construction, authorities attempted to convince the architect that the building’s wings required pillars, as a safety concern. Pettazzi refused to comply and went so far as to threaten the service station’s contractor and an unassuming construction worker with a handgun in a dramatic display of conviction standing atop his creation. Clearly, he felt the supports were not necessary, and he won the argument. Pettazzi’s act is unsurprising, as architects who were too avant-garde for Mussolini’s Fascist Italy (and Europe in general) were sent to Asmara to design wildly imaginative buildings as a way to illustrate Italy’s idea of a modern city in their newly-taken territory. Pettazzi fit the bill. A remarkable example of Italian modernist architecture, the Fiat Tagliero Service Station remains structurally sound to this day and has survived numerous conflicts and war. It was restored in 2003 and is unable to be altered by law. Thanks in part to this striking service station, Asmara was declared a UNESCO World Heritage Site in July 2017.","The Fiat Tagliero Service Station is found between Mereb Stree and 172-1 Street near Sematat Avenue. You can walk the perimeter of the building and take photos, but entrance into the Fiat Tagliero Service Station is not permitted."
1,Eritrean Railway,"Asmara, Eritrea",Take a ride back in time with a steam locomotive trip through Eritrea’s mountainous countryside.,https://www.atlasobscura.com/places/eritrean-railway,"The Eritrean railway once connected the seaside port city of Massawa to the inland city of Agordot, spanning about 190 miles in total. After falling into disrepair over decades of conflict, sections of the railway are running again with much of the original equipment. Constructed between 1887 and 1932 during Italian colonial occupation, the railroad was meant to extend to the Sudanese border, but construction plans were halted by the Italo-Ethiopian War. The years of the Italian war effort in World War II saw peak ridership of the railway, with hundreds of thousands of passengers and tons of freight traversing the lines. After Italy’s defeat in the war, however, some of Eritrea’s locomotives and cables were seized by the British for use in their nearby East African colony, Kenya. After Eritrea’s annexation by Ethiopia, the railway fell into disrepair and paused service in 1975, closing one year later. After 30 years of intense conflict, Eritrea achieved independence from Ethiopia in 1991, and gained statehood two years later. In 1994, Eritrea’s government began a project to restore parts of the railway, with the Asmara - Massawa line returning to service in 2003. While much of the railway’s ruination was from general neglect and decay, huge parts were destroyed during the struggle for independence. Carriages and locomotives rusted while stations along the line were raided. Although the Eritrean government took foreign bids for reconstruction, it ultimately decided to pursue reconstruction with its own resources. Today, riding the railway is almost exclusively a privilege afforded by private tours. The train only travels about 12 miles per hour, making it difficult for commercial use. The rolling stock equipment used for the ride is the same that was used more than a century ago. While the railway line between Asmara and Massawa is serviceable, it needs upgrades to return to full commercial operation, and many repairs are still needed in order to extend the functional range to all former stations. There are rumored discussions with Sudan, however, for investment in a transnational rail system that would fund a more complete restoration of the system.","Visitors have a few options of tour companies that will help arrange a ride between Asmara and Massawa, but for a steep price. Rates are quoted anywhere between $500 for a ride, to $250 an hour for a 10-hour journey."
2,Tank Graveyard,"Asmara, Eritrea",Wander among hulking piles of rusted machinery left over from the Eritrean-Ethiopian War.,https://www.atlasobscura.com/places/the-tank-graveyard,"The tank graveyard of Asmara is filled with rusted tanks, trucks, and other wrecked vehicles piled in twisty rows through which you can wander. Paths are littered with bits of ammunition and Russian metal plates with C.C.C.P. (the Russian acronym for the U.S.S.R.) stamped on them. But the tank graveyard is more than just an assemblage of destroyed military hardware. It’s a bleak reminder of one of Africa’s longest wars in recent memory—the Eritrean War of Independence, fought between 1961 and 1991, that secured Eritrea’s independence from Ethiopia. Ethiopia, then backed by the Soviet Union, had a large army including tanks, trucks, cars, and machinery currently visible at the tank graveyard. Eritrean soldiers, on the other hand, fought with what they could find. Sandals were composed of tires and captured weapons were the only means of defense. Despite the stark difference in armies, Eritrea’s determination to gain sovereignty allowed them to destroy a significant amount of Ethiopia’s war machinery. Ethiopia hid the evidence of their losses in a site just outside Asmara, knowing that leaving it on the streets would only bolster Eritrea’s morale. In 1991, when Eritrea finally won the war, Eritrean soldiers collected all the military hardware they could find and amassed it into what is now the tank graveyard. The site has turned into a public space that the few tourists who are able to enter Eritrea can visit. To local Eritreans, the site serves as a proud symbol of national liberation, and a reminder of the countless lives lost fighting during the war.","Visitors do need a permit, but it is free. You can get one at the ministry of tourism office. Asmara Grande Tours is also very helpful."
3,Medeber Market,"Asmara, Eritrea","Scrap material from around Eritrea finds a new life at this outdoor market, where upcycling is a lifestyle.",https://www.atlasobscura.com/places/medeber-market,"Piles of discarded metal, rubber, wood, and plastic greet workers and visitors alike to Asmara’s Medeber market. Here, scrap material is repurposed by welders and craftspeople to make new kitchen appliances, furniture, bicycles, household utensils, and more in Eritrea’s capital city. The open-air workshop was used as a caravan trade post in pre-colonial days, until Italian architect Odoardo Cavagnari redesigned the city of Asmara in the early 1900s, about three decades after Italy occupied and colonized Eritrea. From the very beginning, Medeber market was an upcycler’s dream of scrap metal and retired machinery. Innovative craftspeople and artisans recreated essential items that were either rare or extraordinarily expensive in Eritrea, due to high Italian importation fees. Although colonial taxes and tariffs are long past, the handiwork of Medeber’s artisans continues to fill a gap of affordability. Ovens out of oil drums, shovels out of car frames, and pots out of melted food containers—ingenuity knows no bounds here. Medeber’s welders themselves are as iconic as the market, and are known for their unique handmade welding masks made with cardboard, plastic, and other found items. One of the best-known finds at the market are the shida, sandals fashioned from old rubber tires that were so important during the Eritrean war for independence that there’s a giant statue dedicated to them in Asmara. A secondary, though no less impressive, draw of Medeber comes from the smaller spice section, where electric mills crushing ingredients together adds a layer of flavor to the market’s electric cacophony. The best-known spice is called berbere, a powerful flavor eponymous with much Eritrean cuisine. Artists also set up shop at Medeber, selling scarves, bags, clay coffee pots, religious icons, and more. Some sections of the market were damaged in a fire in 2019, but the outdoor marketplace remained largely intact and continues to be an active workspace. Visitors can find Medeber Market behind Asmara’s Nda Mariam Orthodox church and should enter at the layered brick and stone gateway topped by a turret.",
4,Ben Abeba,"Lalibela, Ethiopia",An otherworldly restaurant perched on the edge of a jagged cliff next to a medieval holy city.,https://www.atlasobscura.com/places/ben-abeba,"Lalibela, Ethiopia is a holy city, a UNESCO World Heritage site famous for its 12th century churches cut into the rock of the earth. On the opposite end of the architectural spectrum, just a short walk away, is Ben Abeba, a snail shell of a building that looks more like a spaceship landed on top of that rock. Ben Abeba is a restaurant with wide-open spaces, located next to the historic architectural wonders of Lalibela. Perched high on a hill on the north side of town, it’s often described as looking like a bouquet of flowers or some sort of cooking pot. The whole enterprise was the dream of owner Susan Aitchison, a retired home economics professor who came to Ethiopia from her native Scotland, initially to help a friend set up a school. Faced with leaving such a magnificent place and going home to Glasgow, she opted to stay. A chance ride with a local transportation company owner led to a business partnership, and to one of the best restaurants in Lalibela. Aitchison and her partner, Habtamu Baye, hired local architects to put her ideas into motion, and the curved decks jutting out from the building’s central, spiraling staircase give patrons unobstructed views of the breathtaking river valley below. The award-winning restaurant serves a menu mixing traditional Ethiopian dishes and western fare, sometimes combining the two. Rising to the challenges of running a restaurant in a place with sometimes-sketchy electricity and less than reliable refrigeration, they pride themselves on giving valuable training to their young local staff, and especially their sourcing of local ingredients.","Lalibela is in northern Ethiopia, accessible by its small airport about 30 minutes outside of town. Ben Abeba is open from 7 am to 10 pm. General Manager Habtamu Baye also operates a local transportation company which can arrange transfers from local hotels."
5,Bete Giyorgis of Lalibela,"Lalibela, Ethiopia","An Ethiopian ""Jerusalem"" featuring a church hewn out of a single rock.",https://www.atlasobscura.com/places/bete-giyorgis-lalibela,"When young Saint Gebre Mesqel Lalibela was born into the Zagwe Dynasty in Ethiopia, the town of Lalibela was known as Roha. The name Lalibela was given to the young boy when he was surrounded by a swarm of bees soon after birth. His mother believed this was a sign that he would come to rule Ethiopia one day. His name literally means, “the bees recognize his sovereignty.” Lalibela is best known as the king who ordered the construction of 11 monolithic stone churches found in the town today. Lalibela’s goal was to create a new Ethiopian Jerusalem, and he recreated many biblical scenes, such as the stable, out of carved rock. The Bete Giyorgis is by far the most spectacular of these churches. Carved out of the ground, and shaped from the inside out, it is one, unbroken piece of stone. Bete Giyorgis is connected to the other sunken stone churches through a series of elaborate tunnels. There are two versions of the church’s history: one says that the church was built after Lalibela’s death (c. 1220) by his widow as a memorial to the “saint-king.” The other claims  it was a promise  king Lalibela had made to St. George, who had been upset Lalibela had not constructed a church dedicated to him. The church is cut 40 feet down, its roof forming the shape of a Greek cross. Inside the church, there is a curtain that shields the Holy of Holies and a priest displaying books and paintings to visitors. In the shadow of one of the arms of the cruciform-shaped church is a replica of the Ark of the Covenant. Although an explorer was once allowed to open it, he found it empty. No one was able to tell him what happened to its contents. The town of Lalibela is completely isolated from the modern world. Without motor vehicles, gas stations, or paved streets, the town goes about its business as it has for hundreds of years. Religious ritual is central to the life of the town: one tenth of its population is devoted to priesthood. Regular processions, extensive fasts, and crowds of singing and dancing priests are also part of the package. The eleven solid rock churches, in the hills not far from the town, make Lalibela one of the holiest places in Ethiopia. Today, the site is considered one of the centers of pilgrimages for Ethiopian Christians. This atmosphere combined with the religious architecture and simplicity of the town’s way of life, gives the city of Lalibela “a distinctively timeless, almost biblical atmosphere.”",
6,Dallol,"Afar Zone 2, Ethiopia",The hottest place on the planet.,https://www.atlasobscura.com/places/dallol,"In the north of Ethiopia, hours from any populated area, is a vast expanse of brutal landscape unlike anywhere else in the world. Dallol, in the Danakil Depression, is a boiling, salt-formed world completely hostile to human visitors. The Danakil Depression, also known as the Afar Depression, holds the distinction of being one of the lowest and hottest parts of the world. On top of average temperatures of 94 degrees Fahrenheit, Dallol itself is surrounded by boiling hot springs, bringing hot minerals and toxic gas bubbles to the surface. Despite making Dallol uninhabited, these geological forces have actually made the area somewhat picturesque, coloring the lowlands with rusty orange, yellow, and green salt formations. Dallol is extremely unwelcoming to inhabitation. However, a number of people have still ventured into the region for work, due to the high deposits of table salt in the area. Expeditions funded by Europe prior to World War I were shut down and dismantled throughout the first half of the 20th century. Later attempts by American, Indian, and Italian companies have resulted in thousands of mines throughout the region, but no permanent settlement. Although it is now uninhabited, small structures made of salt bricks were created by the Afar people, when they were employed by mining companies throughout the 20th century. However, the majority of these have been abandoned and few traces of these settlements still exist. Near the Dallol area in the same region is Erta Ale, the “Gateway to Hell,” a smoking volcanic terrain complete with its own lava lakes. It is an equally harsh and unforgiving environment, and nearly impossible to reach without great difficulty.",
7,Erta Ale,"Afar Zone 2, Ethiopia","Ethiopia's ""smoking mountain"" is in one of the hottest regions on the planet and is home to two lava lakes.",https://www.atlasobscura.com/places/erta-ale,"Located in the Danakil Depression (or Afar Depression) in the Afar Region of northeastern Ethiopia, Erta Ale is one of the driest, lowest and hottest places on earth. Temperatures during the year range from 77°F to 118°F. The area is beset by drought, bereft of trees, and has little in the way of roads. Known by the Afar as the “smoking mountain” and “the gateway to hell,” Erta Ale is a 2,011-foot-high constantly active basaltic shield volcano. It is one of only a handful of continuously active volcanos in the world, and a member of an even more exclusive group: volcanos with lava lakes. While there are only five known volcanos with lava lakes globally, Erta Ale often has two active lava lakes – making it a unique site. Erta Ale was discovered in 1906, making it the longest-known lava lake. For a lava lake to exist, the surface of the lake and the magma chamber below must form a constant convecting system, or the entire thing will cool and solidify. Beneath the ground surrounding Erta Ale is an enormous pool of active magma. The lake goes through cycles and will cool, form a black layer on top, and then suddenly convect back into liquid lava. Occasionally, due to pressure, “fountains” of lava will form, spewing lava in 6- to 13-foot-high plumes. The volcano itself has erupted in 1873, 1903, 1940, 1960, 1967, and 2005, when it killed hundreds of livestock and forced thousands to flee. In 2007 lava flows once again forced evacuation and two people went missing, and were presumably killed. Despite the harsh conditions, danger of volcanic eruption, and extreme heat, Erta Ale has become something of a tourist destination recently. Whereas in 2002 the area was accessible only by helicopter, today adventure tourism groups take trips to the volcano lakes and it is now possible to drive within 4.3 miles of the volcano.",Recent reports indicate that the level of the lake has gone down significantly and the lava is now obscured from view by smoke. Check with recent visitors (not tour companies) before you go or you may be surprised when you’re unable to see the lava you’ve been seeing in photographs.
8,Manyate Coffee Village,"Bale Mountains National Park, Ethiopia",An Ethiopian cloud forest protects some of the last wild arabica plants.,https://www.atlasobscura.com/places/manyate-coffee-village,"The Harenna forest lies about 250 miles southeast of Addis Ababa, Ethiopia. Protected within Bale Mountains National Park, the rainforest hides a tangle of flora beneath the shroud of an often-present, low-lying cloud. And tucked among the dense greenery grows some of the world’s last wild coffee. Most people have never tasted wild coffee. Farmers who cultivate the crop are almost exclusively responsible for all commercially-available beans. Ethiopia is home to some of the last remaining wild arabica plants (according to a 2017 study, nearly 60 percent of the world’s wild coffee is under threat of extinction). You can sample a cup made from these plants at Manyate Coffee Village, situated on Harenna’s southern edge. Here, at an altitude of around 5,250 feet, arabica flourishes under the shade of massive, mossy trees. Farmers living in the area depend on the crop for income, and approximately 3,000 individuals gather coffee cherries from the Harenna forest. Harvesters select the bright red fruit by hand, a process that, according to Slow Food International, “is often obstructed by baboons.” After collection, no processing or cleaning is required; farmers simply leave their yield to dry in suspended nets or beneath the sun. Residents of Manyate established a community group known as the Sankate Association to better develop the forest’s small-scale industries. Visitors can try native coffee and honey, purchase artisan crafts, go camping, and take guided tours. Sankate’s coffee house offers traditional Ethiopian coffee ceremonies, and, during harvest season, guests can pluck their own ripened cherries.","Bale Mountains National Park is responsible for a variety of important natural features. Locals also practice traditional forms of beekeeping and honey collection from beehives housed in the forest. The mountain nyala, an endangered species of antelope, lives in the park's highlands. Instructions for reaching Bale can be found here."
9,Abuna Yemata Guh,"East Tigray, Ethiopia","Reaching the ""Church in the Sky"" requires scaling the cliff face of a sandstone pinnacle with a 650-foot drop.",https://www.atlasobscura.com/places/abuna-yemata-guh-church,"If you think going to a normal church can be an enlightening experience, imagine going to worship in a rock-hewn painted cave atop a towering sandstone pinnacle, only reachable via a daredevil climb with 650-foot drops on all sides. At Abuna Yemata Guh in northern Ethiopia, this risky and thrilling experience is common practice for a few dedicated priests. The monolithic place of worship is said to be the world’s most inaccessible and dangerous church, reachable only by a 45-minute ascent. The journey has cliff faces to scale, rickety bridges to cross, and narrow ledges to traverse. After crossing through the valley that underlies the church, you must ascend the half-mile-high sandstone pinnacle, searching for rare footholds to avoid the long drop. Adding to the general sense of dread, the route passes by an open-air tomb filled with the skeletal remains of deceased priests (although it’s said that none of the priests died from falling off the cliff). If the intense climb and the gorgeous view of the valley below aren’t enough to take your breath away, the interior of the church surely will. The cave’s ceiling is covered by two beautiful frescoes, featuring intricate patterns, religious imagery, and the faces of nine of the twelve apostles of Christ. The church also contains an Orthodox Bible with vibrant, colorful sheets made of goatskin. Abuna Yemata Church is so sacred that some Ethiopian parents even risk bringing their babies all the way to the top of the cliff to have them baptized there. The church is named after Father Yemata, a priest who carved the church out of the cliff face in the 5th century. Some say he chose the high location to escape enemies, while others believe it was an attempt to find true divinity. Either way, his rock-hewn masterpiece has provided a unique opportunity for Ethiopian Christians to demonstrate their commitment to their faith in epic fashion.",
