index,attraction,location,blurb,url,description,tags
0,Murchison Falls,Uganda,Where the White Nile River dramatically cascades between Lake Kyoga and Lake Albert in Uganda.,https://www.atlasobscura.com/places/murchison-falls-kabalega-falls,"Also known as Kabalega Falls, Murchison Falls is a spectacular waterfall where the White Nile bursts through a narrow rocky gap and tumultuously tumbles some 140 feet into a pool known as “The Devil’s Cauldron” before flowing into the tranquil Lake Albert. English explorers Samuel and Florence Baker named Murchison Falls named after the president of the Royal Geographical Society, Roderick Murchison. The local name, Kabalega Falls, is a remnant of Ugandan military officer and former president Idi Amin’s regime. In the 1970s, Amin unofficially renamed Murchison Falls to Kabalega Falls in reference to Kabalega of Bunyoro, the late-19th-century king of Bunyoro, Uganda. Murchison Falls crown the magnificent surrounding region, which is subsequently known as Murchison Falls National Park. The park is sited in the Albertine Rift Valley’s picturesque northern end. The park was established as a game reserve in 1926, and today, it serves as the oldest and largest reserve of its kind in the nation. Comprised of the National Park, Bugungu Wildlife Reserve, and the Karuma Falls Wildlife Reserve, the Murchison Falls Conservation Area is home to more than 70 mammal species and 450 species of birds. The riverbanks are dotted with buffalo, hippos, and crocodiles, while elephants, lions, leopards, chimpanzees, and giraffes roam the forests and savannas. British Prime Minister Winston Churchill visited what is now the National Park in 1907, and notably remarked that the landscape reminded him of a wild Kew Gardens. Other visitors of historical significance include Ernest Hemingway, who supposedly crashed a plane near the falls in 1954,  and former United States President Theodore Roosevelt. The area also makes an appearance in the 1951 film, The African Queen.","Murchison Falls National Park is accessible by car and by plane. The National Park is a popular site for wildlife viewing, hiking, and bird watching. Hot air balloon rides are also offered for an aerial view of the landscape. The park is open year-round, but visits are particularly recommended between January and March, June and late September. Several options for safari are available to prospective visitors."
1,Equator Line Restaurant,"Kayabwe, Uganda","This small roadside eatery exists in both the Northern and Southern hemispheres, as the equator runs right through it.",https://www.atlasobscura.com/places/equator-line-restaurant-uganda,"Order a coffee from a barista standing in another hemisphere at this photogenic geographical oddity. A yellow line is painted across a busy village road chock full of motorcycle taxis, thundering buses, and trucks. The line passes through a pair of bright white circular structures, bearing the words “Uganda Equator.” This simple stripe marks the globally significant parallel at 0 degrees latitude. The equator passes through the center of these large, selfie-hotspot hoops on either side of the busy thoroughfare and goes straight through the main entrance of the Equator Line Restaurant. Inside the eatery, the line of the equator crosses the cool tiled floor, passes a bar area, and continues as a yellow painted strip up the wall. Here, in this popular restaurant 6,025 miles from the North and South Poles, the division of Earth’s hemispheres is clearly marked for all to see. The equatorial establishment offers visitors the chance to undertake a series of “water experiments,” one in each hemisphere, and a third directly on the equator itself, after which they are awarded an “equatorial certificate.” In addition to all the the geographical fun to be had, visitors shouldn’t forget that the Equator Line Restaurant is also a place to dine. The eatery serves wonderfully aromatic, freshly ground Ugandan-grown coffee, and the rolex, a favorite Ugandan snack that’s a kind of mixed vegetable omelette wrapped in chapati bread. This local dish is complemented on the menu by a range of food and drink from all over the globe, upon whose principal dividing line the small eatery proudly sits.","The restaurant is in the village of Kayabwe, a little over halfway between the Ugandan capital, Kampala, and the busy city of Masaka. Many tours operating from Kampala or the lakeside resort of Entebbe, bound for the national parks of Bwindi, Queen Elizabeth, and Lake Mburo pass through Kayabwe, and most will stop at the equator line for an unmissable photo opportunity. Public transport is also available from Kampala in the form of regular buses bound for the west of the country and Rwanda."
2,Bwindi Impenetrable Forest,"Kisoro, Uganda",The home of half the world's population of critically endangered mountain gorillas.,https://www.atlasobscura.com/places/bwindi-impenetrable-forest,"It’s tough to describe the feeling of disbelief as you watch a wild gorilla happily devour the plant that, only five minutes prior, burned your skin due to slight contact with its unforgiving leaf. The stinging nettle plant is just one of the reasons for the area’s intimidating name, the Bwindi Impenetrable Forest. Located in the mountains of Uganda, this dense tangle of trees is home to many species, including about half of the world’s population of endangered mountain gorillas. It’s estimated that fewer than 900 mountain gorillas exist in the world. Catching a glimpse of these rare, beasts in their natural habitat is an awe-inspiring experience. There are several gorilla families that roam freely and peacefully around Bwindi Impenetrable Forest. This is to the credit of organizations like the Mgahinga and Bwindi Impenetrable Forest Conservation Trust (MBIFCT). These organizations hire trained gorilla trackers to spend their days finding and staying with the gorilla families. In this way, the trackers are able to study the gorillas’ behavior, condition them to see humans as a non-threat, and protect them from poachers. Visitors have the opportunity to hike and explore the forest to spend some quality time with these smelly but beautiful creatures. Although the battle with the thick brush can last for several grueling hours, there’s no experience quite like this one. Walking and grunting among the gorillas is well worth the exhausting trek. All the profits from a gorilla trek go into further research and conservation efforts. Not only will you find yourself standing a few feet away from a wild gorilla, but you will witness the beauty that lives within the Ugandan villages surrounding them. And don’t worry, although the stinging nettle will inevitably get you, the forest is also home to the plant that contains the remedy.","Bwindi is the most popular place to trek for gorillas in Uganda. The park is located in the Southwestern part of the country and is one of the most diverse national parks in East Africa. Bwindi is divided into four regions: Buhoma region, Ruhija region, Rushaga region, and Nkuringo region. Gorilla permits are issued within one of these four areas for tourists. Within each region is a family or several that have been habituated to humans. To avoid rain, the best time to visit the Bwindi Impenetrable Forest Reserve is during the ""cold"" season in June through July. It is highly recommended to book your visit with a licensed gorilla trekking tour to ensure safety. The forest reserve is accessible by either airplane or car. For drivers, Bwindi is a two to three-hour drive from Kampala or can be reached via a daily bus service from Kampala to Butogota by way of Rukungiri and Kihiihi. By air, Bwindi is served by three airfields. Travelers can fly in from Kampala or Entebbe."
3,Source of the Nile at Jinja,"Jinja, Uganda","A strangely forgotten claimant to the much contested title of ""Source of the Nile.""",https://www.atlasobscura.com/places/source-of-the-nile-at-jinja,"On August 3, 1858, John Hanning Speke discovered the source of the Nile—in a sense. What remains unquestionable is the fact that this spot became the source of a historic feud between Speke and his expedition-mate, Richard Francis Burton, who were once united in a hellbent quest to pinpoint the same headwaters David Livingstone infamously failed to locate. This small spot along the shoreline in Jinja, Uganda, marks the place where Speke “discovered” the Nile’s headwaters at Lake Victoria while his partner, Burton, convalesced separately at Lake Tanganyika. When the two camps reunited, Burton rejected Speke’s claim in favor of his own idea that Tanganyika was the source of the Nile River. Burton refused to consider the matter anything but “unsettled” until Speke leveraged the British media to lay claim to the validity of his discovery. A vicious public battle ensued between the two men, and continued to spread throughout the contemporary scientific community. It took the Royal Geographic Society stepping in to send Speke back to Lake Victoria to substantiate his theory, which he did in a manner some saw questionable, before the matter of the Nile’s source was declared settled (for a time) in 1863. The rift between the two men, however, would never heal. Speke, now a hero of the Age of Explorers, published two books that made him look a braggart. Burton, meanwhile, refused to accept defeat. A public debate between the two men was scheduled to take place at the British Association to settle matters once and for all, but on the day before the debate, Speke suffered an accidental, fatal rifle shot to the head while hunting. Popular assumption became that Speke’s death was a well-disguised suicide, motivated by a fear of facing Burton in public. The source of all this tumult is marked by a modest sign that reads “The Source of R. Nile - Jinja - World’s Longest River” at Ripon Falls, a series of cataracts that are partially submerged due to dams constructed downriver. A small cafe and shops, as well as boat dock with tours for hire, are located adjacent to this monument.","The site is best accessed via boat, and boat trips to the marker are available. Camping and nature walks are available nearby. It's also a great area for birdwatching."
4,Lake Mburo National Park,"Nyabushozi, Uganda",Uganda's smallest savannah park is home to over 350 species of birds and mammals.,https://www.atlasobscura.com/places/lake-mburo-national-park,"At 260 sq. km, Lake Mburo National Park is the smallest savannah national park in Uganda. The park is nestled among local Banyankole Bahima tribal land. Lake Mburo National Park is teeming with wildlife, with over 350 bird species and large animals like zebra, warthog, giraffe, hippopotamus, impala, buffalo and the elusive eland. The park works closely with the Uganda Wildlife Authority (UWA) on wildlife conservation. This collaboration has focused on the reintroduction of lions, baboons, eland and other wildlife that were destroyed during political unrest in the past decades. Multiple attempts to eliminate tsetse fly infestations as well as poaching activities also resulted in wildlife loss. By working closely with UWA and tribal locals, the park is an example of how wildlife and locals can successfully co-exist. The park offers ranger-guided tours to watering holes for wildlife spotting in the park and birding trips near the lake. Facilities include multiple restaurants close to the lake and tent/accommodation facilities to stay in the park. Expect to go on boat safaris, horseback rides, and guided ranger tours if you stay in the park. This park is a birding paradise so take your binoculars and camera for a unique Ugandan experience.","The park restaurant near the lake has simple Ugandan food next to spectacular lake views and is highly recommended for the price, quality of food, and view. An alternate hotel/resort to stay would be at the Igongo Cultural Centre, which is a 45-60 minute drive away. Be aware of vervet monkeys near the park ranger station who are wily enough to enter any open vehicle in search of a quick snack."
5,Aero Beach,"Entebbe, Uganda",An aeronautical-themed resort forged around rusty relics from the golden age of air travel.,https://www.atlasobscura.com/places/aero-beach,"Leaning into the soft lakeside soil, or sandwiched between buildings like a disaster movie set, the corroded hulks of antiquated aircraft are conserved on this lively beach by Lake Victoria. The unlikely attraction is a mere stone’s throw from the abandoned control tower of Entebbe’s old airport, the scene of the Operation Entebbe hostage liberation in 1976. This Israeli Defence Force mission followed the hijacking of an Air France airliner en route from Tel Aviv to Paris. Though a persistent local legend claims that one of Aero Beach’s corroded exhibits is the original hijacked plane, none of the planes here were actually involved in the incident. The particular Air France aircraft that was hijacked was spared a rusty retirement as a giant lakeside climbing frame, having been salvaged by its owners following the hostage liberation. The airplane graveyard, which also boasts a bar and restaurant complex famed for its freshly caught tilapia dishes, is made more surreal by its series of selfie-magnet statues representing famous figures like Nelson Mandela, Queen Elizabeth II, Barack Obama, and Ugandan President Yoweri Museveni. In recognition of the historic rescue mission, a statue of Commander Yonatan Netanyahu of the Israeli Defence Force (the brother of Israeli Prime Minister, Benjamin Netanyahu), who was killed during the operation, has been recently added to the collection.","Aero Beach is easy to find, on the left side of Airport Road before the security check point for Entebbe International Airport. It is passed by almost everyone arriving into Uganda by air. There is an entrance fee payable on the way in to the complex."
6,Kasubi Tombs Ruins,"Kampala, Uganda",The burial ground of four Buganda monarchs was nearly destroyed by a devastating fire.,https://www.atlasobscura.com/places/the-ruins-kasubi-tombs-of-uganda-kampala-uganda,"Situated on Kasubi hill, within Kampala, Uganda, the Kasubi Tombs site is an active religious place in the Buganda Kingdom, the largest of the traditional kingdoms in present-day Uganda To the millions of Baganda people the Kabaka, or ‘King’ of the Buganda people, is the unquestioned symbol of the spiritual, political, and social state of the Buganda Kingdom. As the burial ground for the previous four Kabakas, therefore, the Kasubi Tombs are a place where the Kabaka and others in Buganda’s complex cultural hierarchy frequently carry out important centuries-old Ganda rituals. In 2010, the complex was struck by a devastating disaster. The mausoleum and largest grass-thatched hut in the world was gutted by fire on March 16, 2010, at about 8.30 p.m. local time. The cause of the fire is as yet unknown. Fortunately, not all of the structures were completely destroyed. In 2014, restoration efforts backed by the Japanese government began. As such, this is still an active spiritual site and is still open to tourists.","The tombs have yet to recover from the 2010 fire, though what remains is open to visitors. As of winter 2019, admission cost 30,000 UGX. Be aware, however, that guides don't often stick to this number."
7,Nyero Rock Paintings,"Kumi, Uganda",Six rock shelters covered in abstract art created by ancient Ugandan tribes.,https://www.atlasobscura.com/places/nyero-rock-paintings,"The Neyro Rock Paintings, the oldest rock art in Uganda, consists of six panels of prehistoric art, including many geometric and abstract patterns. Painted in red and black pigment on six granite rock shelters, estimates put the rock art anywhere between 3,000 and 12,000 years old. Researchers believe they may have been created by the Karamojong tribe, semi-nomadic animal herders native to this region of Uganda. Visitors will have to hike to see most of the paintings, exploring some wonderful landscapes and weird rock formations along the way, as well as people living the local way of life.","There are no tour buses are going here; you will have to hire a car and drive up yourself. A guided tour is mandatory, which will cost 30,000 UGX ($1 USD is equal to about 3,800 Ugandan Shillings). You will also have to pay for your camera and/or video equipment, but this costs only a few dollars."
8,Semliki Safari Lodge,"Bughendera, Uganda","Nestled in Uganda's Semliki Valley Wildlife Reserve, is a one-of-a-kind safari lodge.",https://www.atlasobscura.com/places/semliki-safari-lodge,"Located in the Ugandan Semliki valley wildlife reserve, the Semliki Safari Lodge is in the Western Rift Valley, with over 500 sq. km of wilderness. The lodge is remote enough for a truly wild experience and yet, known for the best ‘lodge food in Uganda’. The main house is an open concept, built out of local materials, and wood. Guest lodgings are luxury tents with permanent thatched roofs, attached bathrooms with stunning panoramic views from the private veranda. With a maximum of 18 guests, Semliki Safari Lodge promises a secluded and intimate experience. The forest surrounding the lodge provides beautiful morning views of baboon, monkey, buffalo, kob, hyena, forest elephant and hundreds of bird species. Day and evening forest walks as well as guided wildlife drives are a pleasant way to see wildlife. Guests return to high-end food prepared from vegetables grown on the lodge grounds as well as local Fort Portal foods. In an effort to generate minimal waste via an active recycling program, the lodge uses solar-powered lanterns/lamps.","Enjoy the evening sunsets with a gin and tonic at the lodge's spectacular swimming pool facing the forest. Arrange a trip with the lodge management to Ntoroko, the border fishing village to get a glimpse of life in a traditional Ugandan border town."
9,Igongo Cultural Centre,"Mbarara, Uganda","One of the most detailed and historically accurate collections of Ugandan artifacts depicting Bahima tribal history, culture, and daily life.",https://www.atlasobscura.com/places/igongo-cultural-centre,"The Igongo Cultural Centre and Museum is on the former palace ground of the local Ankole king, located in Mbarara District in western Uganda. The museum is the largest exhibits center in Western Uganda. The museum has a vast collection of artifacts, exhibits of the agrarian and pastoral culture, history of political changes as well as present-day modernization of agricultural activities in the region. The Igongo Cultural Centre and Museum highlight the way of life of the tribes in southwestern Uganda, including the cattle herding tribe, Bahima, and how adaptable the region has been to new technologies and life. The tribe has collaborated with the University of Basel, Switzerland, on cheese making and milk pasteurization, which the museum has documented extensively as a success story of new technologies from Europe reaching Uganda. The museum is part of the Cultural Centre, which encompasses a state-of-the-art hotel with conference facilities. Day trips from the Centre include visits to the Biharwe Eclipse monument in Mbarara, honey farms, as well as evening entertainment and meetings with the Bahima tribespeople. The museum staff can arrange bespoke events that include afternoon sessions with the local tribespeople in eshawbwe-making from ghee/clarified butter made from Ankole cow milk, and millet bread-making. Other activities include trips to the local Ankole cow farm for a hands-on milking experience. The Centre has two restaurants that serve local, authentic Bahima and Ugandan food.","A rental car (with a local driver) to the centre can take you directly to most of western Ugandan parks, and activities around the center. The museum staff can guide you to local mosques and churches trips as well as a two-hour museum exhibits tour. The museum has a book store with local Ugandan publications, Bahima tribe jewelry and fabrics. For bespoke local Ankole experiences including eshabwe or millet bread-making, or a local Ankole dance recital, inform the center prior to arrival."
